time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/loss,train/clip_range,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,train/std,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,rollout/ep_len_mean,rollout/ep_rew_mean
1311,100,51200,39,0.0121551445,0.16764383018016815,0.2,0.0004092704424510632,-0.015428952116053551,0.081787109375,0.9683200716972351,1584,0.12228047847747803,0.4702262934297323,-42.90547239780426,1258.0,-2.241152425
1310,101,51712,39,0.017019177,-0.0074415188282728195,0.2,0.0004092704424510632,-0.021838241911609657,0.1954345703125,0.9695389270782471,1600,-1.1110098361968994,0.07898376451339573,-42.926571011543274,1258.0,-2.245201902439024
1310,102,52224,39,0.021359194,0.0732647106051445,0.2,0.0004092704424510632,-0.02116138733981643,0.1759033203125,0.9696757197380066,1616,0.48544591665267944,0.31211184384301305,-42.95612072944641,1258.0,-2.245201902439024
1310,103,52736,40,0.019373057,-0.04262467473745346,0.2,0.0004092704424510632,-0.024648527149111032,0.20751953125,0.9699633121490479,1632,-7.769364356994629,0.009812004638661165,-42.95274841785431,1258.0,-2.245201902439024
1310,104,53248,40,0.019023601,-0.0446389764547348,0.2,0.0004092704424510632,-0.027401732659200206,0.2435302734375,0.9697756171226501,1648,0.10231155157089233,0.007467322517186403,-42.95332193374634,1258.0,-2.2459434523809523
1310,105,53760,41,0.01614938,0.06985751539468765,0.2,0.0004092704424510632,-0.017117600466008298,0.131103515625,0.970238983631134,1664,0.12977957725524902,0.33012366155162454,-42.95890974998474,1258.0,-2.2459434523809523
1309,106,54272,41,0.01783178,-0.017859427258372307,0.2,0.0004092704424510632,-0.021888919465709478,0.2110595703125,0.9700576663017273,1680,-1.0243334770202637,0.0456781608518213,-42.964442014694214,1258.0,-2.245020441860465
1309,107,54784,41,0.018203873,0.08927468955516815,0.2,0.0004092704424510632,-0.02355814269685652,0.146240234375,0.9701467752456665,1696,0.40086573362350464,0.24088925449177623,-42.9570916891098,1258.0,-2.245020441860465
1309,108,55296,42,0.019927232,-0.030995048582553864,0.2,0.0004092704424510632,-0.02768049531732686,0.259765625,0.9693780541419983,1712,-1.223348617553711,0.007466573872079607,-42.94939315319061,1258.0,-2.245020441860465
1309,109,55808,42,0.019965233,-0.023227116093039513,0.2,0.0004092704424510632,-0.023487023427151144,0.2401123046875,0.9676972031593323,1728,0.2566925883293152,0.010459109267685562,-42.908944606781006,1258.0,-2.2481867954545454
1309,110,56320,43,0.014994357,-0.0069342441856861115,0.2,0.0004092704424510632,-0.014920894798706286,0.104736328125,0.9676339626312256,1744,0.4357849359512329,0.18579573230817914,-42.874512910842896,1258.0,-2.2481867954545454
1309,111,56832,43,0.022593115,-0.03012162819504738,0.2,0.0004092704424510632,-0.02509053159155883,0.2781982421875,0.9658317565917969,1760,-2.319575071334839,0.014337613218231127,-42.85742974281311,1258.0,-2.2468535333333333
1308,112,57344,43,0.017384142,0.041893020272254944,0.2,0.0004092704424510632,-0.014273725682869554,0.097412109375,0.9650439023971558,1776,0.2624989151954651,0.2407832471653819,-42.80757546424866,1258.0,-2.2468535333333333
1308,113,57856,44,0.021236293,-0.033980969339609146,0.2,0.0004092704424510632,-0.024496204394381493,0.24609375,0.9637396335601807,1792,-3.516843318939209,0.005979609100904781,-42.780850768089294,1258.0,-2.2468535333333333
1308,114,58368,44,0.017726704,-0.03180157393217087,0.2,0.0004092704424510632,-0.02757104804913979,0.2559814453125,0.9615737199783325,1808,0.481070876121521,0.017896480072522536,-42.72669172286987,1258.0,-2.242680260869565
1309,115,58880,44,0.028689653,-0.006178425624966621,0.2,0.0004092704424510632,-0.022175331425387412,0.20654296875,0.9613097310066223,1824,0.24977385997772217,0.09850322525016963,-42.68100070953369,1258.0,-2.242680260869565
1308,116,59392,45,0.0145111745,-0.020265497267246246,0.2,0.0004092704424510632,-0.02301734368666075,0.2125244140625,0.9613815546035767,1840,-2.2717092037200928,0.018259156262502074,-42.680885910987854,1258.0,-2.2404152978723406
1308,117,59904,45,0.013534967,0.10248047858476639,0.2,0.0004092704424510632,-0.014159896425553598,0.0947265625,0.961352527141571,1856,0.24796229600906372,0.3141909223049879,-42.68251621723175,1258.0,-2.2404152978723406
1308,118,60416,46,0.017209524,-0.03787923604249954,0.2,0.0004092704424510632,-0.02491716176882619,0.2550048828125,0.962486982345581,1872,-4.5546875,0.013097731469315477,-42.69349706172943,1258.0,-2.2407093958333335
1308,119,60928,46,0.017383829,0.07009319961071014,0.2,0.0004092704424510632,-0.020296638394938782,0.1300048828125,0.9628802537918091,1888,0.16941463947296143,0.356639358215034,-42.723676562309265,1258.0,-2.2407093958333335
