time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,train/loss,train/value_loss,train/policy_gradient_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
1255,40,99,125952,3920,0.2,0.017764581,7.748603820800781e-06,-40.79057419300079,0.2337646484375,-0.03585563227534294,0.0058412399448570795,-0.025193397013936192,0.9082030057907104,0.0004092704424510632,-2.50867287,1257.0
1255,40,100,126464,3936,0.2,0.01665364,1.0728836059570312e-06,-40.75972807407379,0.1995849609375,0.07435722649097443,0.24150833999738097,-0.020419836248038337,0.907254695892334,0.0004092704424510632,-2.50867287,1257.0
1255,41,101,126976,3952,0.2,0.015312222,-4.291534423828125e-06,-40.71274471282959,0.22265625,-0.039449192583560944,0.0049166349999723025,-0.028295360985794105,0.9052187204360962,0.0004092704424510632,-2.51040555,1257.0
1255,41,102,127488,3968,0.2,0.030919522,5.960464477539063e-08,-40.66011345386505,0.302490234375,0.0782119482755661,0.23131944565102458,-0.03053057857323438,0.9044803380966187,0.0004092704424510632,-2.51040555,1257.0
1255,42,103,128000,3984,0.2,0.020394158,-2.9921531677246094e-05,-40.67499005794525,0.265869140625,-0.041956569999456406,0.003870036809530575,-0.026774784244480543,0.9060770273208618,0.0004092704424510632,-2.51040555,1257.0
1255,42,104,128512,4000,0.2,0.021208793,1.1801719665527344e-05,-40.72376096248627,0.2432861328125,-0.026535695418715477,0.0041524165935697965,-0.02586622751550749,0.9067853093147278,0.0004092704424510632,-2.5063523500000002,1257.0
1255,42,105,129024,4016,0.2,0.01618762,1.2516975402832031e-06,-40.703102111816406,0.21435546875,0.09657865017652512,0.2336725229397416,-0.020939451729645953,0.9051955342292786,0.0004092704424510632,-2.5063523500000002,1257.0
1255,43,106,129536,4032,0.2,0.015661811,-1.7404556274414062e-05,-40.66757273674011,0.238037109375,-0.028460070490837097,0.004522145245573483,-0.025610404321923852,0.9050666689872742,0.0004092704424510632,-2.50426111,1257.0
1255,43,107,130048,4048,0.2,0.024186257,1.7881393432617188e-07,-40.67568790912628,0.2822265625,0.07654193043708801,0.22703580372035503,-0.029456416887114756,0.9053556323051453,0.0004092704424510632,-2.50426111,1257.0
1255,44,108,130560,4064,0.2,0.015161846,-1.9431114196777344e-05,-40.654775619506836,0.216552734375,-0.03403924033045769,0.0029087895891279913,-0.024950798542704433,0.9033078551292419,0.0004092704424510632,-2.50426111,1257.0
1255,44,109,131072,4080,0.2,0.02097766,-1.7881393432617188e-06,-40.616350531578064,0.248291015625,-0.03242231160402298,0.0027005926094716415,-0.026142302755033597,0.9043581485748291,0.0004092704424510632,-2.50376389,1257.0
1254,44,110,131584,4096,0.2,0.016994528,1.9073486328125e-06,-40.65431261062622,0.237060546875,0.07618916779756546,0.22342142276465893,-0.026910817410680465,0.9050040245056152,0.0004092704424510632,-2.50376389,1257.0
1254,45,111,132096,4112,0.2,0.017222475,-6.794929504394531e-06,-40.66589379310608,0.2298583984375,-0.03879617527127266,0.005036024507717229,-0.025723050202941522,0.9054698944091797,0.0004092704424510632,-2.50207809,1257.0
1254,45,112,132608,4128,0.2,0.016100246,6.556510925292969e-07,-40.65909290313721,0.1951904296875,0.10138355195522308,0.224145935382694,-0.018149271461879835,0.9041625261306763,0.0004092704424510632,-2.50207809,1257.0
1254,46,113,133120,4144,0.2,0.018537547,-2.372264862060547e-05,-40.62517273426056,0.27099609375,-0.037995174527168274,0.004315506943385117,-0.02873335922777187,0.9042558073997498,0.0004092704424510632,-2.50207809,1257.0
1254,46,114,133632,4160,0.2,0.020593217,-2.5033950805664062e-06,-40.61569154262543,0.25634765625,-0.04241325333714485,0.003053052434552228,-0.025637613340222742,0.9028566479682922,0.0004092704424510632,-2.5025761,1257.0
1255,46,115,134144,4176,0.2,0.01556096,2.2649765014648438e-06,-40.57357740402222,0.218505859375,0.07034184783697128,0.23030154686421156,-0.02494112993008457,0.9023640751838684,0.0004092704424510632,-2.5025761,1257.0
1255,47,116,134656,4192,0.2,0.015795771,1.3113021850585938e-06,-40.569814682006836,0.21923828125,-0.0378946028649807,0.004705178114818409,-0.022297883580904454,0.9022689461708069,0.0004092704424510632,-2.5004375199999997,1257.0
1255,47,117,135168,4208,0.2,0.026660502,1.2516975402832031e-06,-40.574828028678894,0.268310546875,0.05756527557969093,0.22011558199301362,-0.025552700040861964,0.9027789831161499,0.0004092704424510632,-2.5004375199999997,1257.0
1255,48,118,135680,4224,0.2,0.026787052,-2.562999725341797e-05,-40.58740794658661,0.2740478515625,-0.056597910821437836,0.003944457730540307,-0.03371039038756862,0.9027031660079956,0.0004092704424510632,-2.5004375199999997,1257.0
1255,48,119,136192,4240,0.2,0.016432963,-1.9073486328125e-05,-40.56594932079315,0.227294921875,-0.03656929358839989,0.0018744367516774219,-0.025481699994998053,0.9014818072319031,0.0004092704424510632,-2.49641185,1257.0
1255,48,120,136704,4256,0.2,0.024068773,2.2649765014648438e-06,-40.52654492855072,0.2569580078125,0.08522297441959381,0.22798488847911358,-0.025199938711011782,0.9008156657218933,0.0004092704424510632,-2.49641185,1257.0
1255,49,121,137216,4272,0.2,0.016247956,-1.0132789611816406e-05,-40.50263154506683,0.2401123046875,-0.039751775562763214,0.005115084590215702,-0.02415974064206239,0.8997678160667419,0.0004092704424510632,-2.4965718999999997,1257.0
1255,49,122,137728,4288,0.2,0.02040388,1.6093254089355469e-06,-40.472906708717346,0.2203369140625,0.07327111810445786,0.2251903614960611,-0.022383979739970528,0.8993967175483704,0.0004092704424510632,-2.4965718999999997,1257.0
1255,50,123,138240,4304,0.2,0.020310283,-3.2901763916015625e-05,-40.44758152961731,0.2550048828125,-0.04205242544412613,0.004140288227063138,-0.026035906601464376,0.8979895114898682,0.0004092704424510632,-2.4965718999999997,1257.0
1255,50,124,138752,4320,0.2,0.01902581,-6.67572021484375e-06,-40.415464639663696,0.259033203125,-0.04427627474069595,0.00198867691506166,-0.02878779574530199,0.8982923626899719,0.0004092704424510632,-2.49354488,1257.0
1255,50,125,139264,4336,0.2,0.025060475,3.0994415283203125e-06,-40.43591833114624,0.284423828125,0.056843142956495285,0.18216223130002618,-0.021231829014141113,0.8987167477607727,0.0004092704424510632,-2.49354488,1257.0
1255,51,126,139776,4352,0.2,0.014667352,4.476308822631836e-05,-40.45082950592041,0.1898193359375,-0.03509628400206566,0.006698295008391142,-0.022233072340895887,0.899490475654602,0.0004092704424510632,-2.49240465,1257.0
1254,51,127,140288,4368,0.2,0.019354489,3.2782554626464844e-06,-40.488115191459656,0.2430419921875,0.10918653011322021,0.24018071312457323,-0.0250111541536171,0.9007396101951599,0.0004092704424510632,-2.49240465,1257.0
1254,52,128,140800,4384,0.2,0.016995333,-0.0019309520721435547,-40.52183222770691,0.2362060546875,-0.03838369995355606,0.004582924841088243,-0.026442870817845687,0.9009658694267273,0.0004092704424510632,-2.49212341,1257.0
1254,52,129,141312,4400,0.2,0.025287949,-7.152557373046875e-07,-40.517350912094116,0.2767333984375,0.07099135965108871,0.22359313908964396,-0.031268458216800354,0.9005391597747803,0.0004092704424510632,-2.49212341,1257.0
1254,53,130,141824,4416,0.2,0.026767384,-3.4570693969726562e-06,-40.505353689193726,0.276123046875,-0.03647208586335182,0.004680661906604655,-0.02425111478078179,0.9005702137947083,0.0004092704424510632,-2.49212341,1257.0
1254,53,131,142336,4432,0.2,0.015635014,-1.3470649719238281e-05,-40.498698353767395,0.190185546875,-0.03353895992040634,0.0035600543560576625,-0.01880148402415216,0.9004244804382324,0.0004092704424510632,-2.48970083,1257.0
1254,53,132,142848,4448,0.2,0.021985408,5.960464477539062e-07,-40.48648715019226,0.2818603515625,0.09779954701662064,0.2277718768455088,-0.026797331287525594,0.9003024697303772,0.0004092704424510632,-2.48970083,1257.0
1254,54,133,143360,4464,0.2,0.01997317,-3.921985626220703e-05,-40.502907037734985,0.248779296875,-0.043042562901973724,0.0039370011218125,-0.029893300335970707,0.9013203382492065,0.0004092704424510632,-2.48834338,1257.0
1254,54,134,143872,4480,0.2,0.018240632,6.556510925292969e-07,-40.54867923259735,0.2825927734375,0.07910756021738052,0.22286518476903439,-0.031099399260710925,0.9025211334228516,0.0004092704424510632,-2.48834338,1257.0
1254,55,135,144384,4496,0.2,0.021709602,-2.384185791015625e-05,-40.56105422973633,0.2918701171875,-0.052568551152944565,0.002252049325761618,-0.03300137343467213,0.9021931886672974,0.0004092704424510632,-2.48834338,1257.0
1254,55,136,144896,4512,0.2,0.023459159,5.543231964111328e-06,-40.543216705322266,0.2528076171875,-0.031100908294320107,0.003598948307626415,-0.02417267533019185,0.9016181230545044,0.0004092704424510632,-2.4886033199999997,1257.0
1254,55,137,145408,4528,0.2,0.021905303,5.960464477539062e-07,-40.52301752567291,0.24267578125,0.06272068619728088,0.2198470258153975,-0.02485010857344605,0.9011268019676208,0.0004092704424510632,-2.4886033199999997,1257.0
1254,56,138,145920,4544,0.2,0.023202814,-5.841255187988281e-06,-40.50158667564392,0.275390625,-0.04479621350765228,0.004894991063338239,-0.030825657449895516,0.9004703760147095,0.0004092704424510632,-2.48706769,1257.0
1254,56,139,146432,4560,0.2,0.015894718,-5.960464477539062e-07,-40.49349880218506,0.2156982421875,0.06717146933078766,0.2165138921700418,-0.02344990859273821,0.9004287719726562,0.0004092704424510632,-2.48706769,1257.0
1254,57,140,146944,4576,0.2,0.01258203,2.2649765014648438e-06,-40.51242136955261,0.203369140625,-0.028341025114059448,0.004513278923695907,-0.024033303969190456,0.902224063873291,0.0004092704424510632,-2.48706769,1257.0
1254,57,141,147456,4592,0.2,0.016817119,4.589557647705078e-06,-40.55205225944519,0.2288818359375,-0.03873731195926666,0.0022024583522579633,-0.029778396856272593,0.902041494846344,0.0004092704424510632,-2.48390253,1257.0
1254,57,142,147968,4608,0.2,0.019347038,1.7881393432617188e-07,-40.50819981098175,0.2230224609375,0.08053980767726898,0.22074987133964896,-0.02154942676133942,0.9007773399353027,0.0004092704424510632,-2.48390253,1257.0
1254,58,143,148480,4624,0.2,0.016200949,-9.5367431640625e-07,-40.47566282749176,0.22021484375,-0.04091247543692589,0.004749234896735288,-0.025411719499970786,0.8999366760253906,0.0004092704424510632,-2.4824629899999997,1257.0
1254,58,144,148992,4640,0.2,0.021071894,2.384185791015625e-07,-40.45880687236786,0.290771484375,0.07242497056722641,0.2108529102988541,-0.03323025832651183,0.9001612663269043,0.0004092704424510632,-2.4824629899999997,1257.0
1254,59,145,149504,4656,0.2,0.016554274,-7.152557373046875e-06,-40.47124373912811,0.2021484375,-0.03222954645752907,0.0036151541644358076,-0.022687254182528704,0.9007837772369385,0.0004092704424510632,-2.4824629899999997,1257.0
1254,59,146,150016,4672,0.2,0.018248798,-6.67572021484375e-06,-40.45727050304413,0.2333984375,-0.03328249976038933,0.0026640212199708913,-0.028109984355978668,0.8991097211837769,0.0004092704424510632,-2.4805263799999993,1257.0
1254,59,147,150528,4688,0.2,0.025102805,1.2516975402832031e-06,-40.41283369064331,0.265625,0.05477238446474075,0.22318929387256503,-0.025189365522237495,0.8992012739181519,0.0004092704424510632,-2.4805263799999993,1257.0
4098,0,1,151040,4704,0.2,0.01624297,-6.794929504394531e-06,-40.39992702007294,0.2333984375,-0.038152266293764114,0.004581022949423641,-0.02603074157377705,0.8976271152496338,0.0004092704424510632,-2.4790624799999996,1257.0
1937,0,2,151552,4720,0.2,0.022988513,7.152557373046875e-07,-40.35598087310791,0.2308349609375,0.09770756214857101,0.21415116032585502,-0.023803188698366284,0.8970845937728882,0.0004092704424510632,-2.4790624799999996,1257.0
1620,0,3,152064,4736,0.2,0.017384417,-1.3828277587890625e-05,-40.33333218097687,0.2154541015625,-0.027193870395421982,0.004076839562912937,-0.023817790526663885,0.8956140875816345,0.0004092704424510632,-2.4790624799999996,1257.0
1510,1,4,152576,4752,0.2,0.018951476,-1.1444091796875e-05,-40.26321291923523,0.2501220703125,-0.03871538117527962,0.0018302495882380754,-0.028527747024782002,0.8934138417243958,0.0004092704424510632,-2.47611146,1257.0
1445,1,5,153088,4768,0.2,0.03820397,1.0728836059570312e-06,-40.200202107429504,0.32373046875,0.06343406438827515,0.1830648696050048,-0.02711252256995067,0.8918375372886658,0.0004092704424510632,-2.47611146,1257.0
1404,2,6,153600,4784,0.2,0.018542537,3.4570693969726562e-06,-40.18989610671997,0.224365234375,-0.033421337604522705,0.004614367600879632,-0.023972735230927356,0.8933749198913574,0.0004092704424510632,-2.4751788599999998,1257.0
1379,2,7,154112,4800,0.2,0.02096691,1.3709068298339844e-06,-40.24496519565582,0.2633056640625,0.04810278117656708,0.235905178822577,-0.027949330396950245,0.894349992275238,0.0004092704424510632,-2.4751788599999998,1257.0
1361,3,8,154624,4816,0.2,0.015125413,-4.291534423828125e-06,-40.24285113811493,0.20458984375,-0.026227455586194992,0.0043993224171572365,-0.022956435903324746,0.8933396339416504,0.0004092704424510632,-2.47318404,1257.0
1347,3,9,155136,4832,0.2,0.026626179,4.172325134277344e-07,-40.17717242240906,0.261474609375,0.07047466933727264,0.22095839073881507,-0.026318541378714144,0.8907836079597473,0.0004092704424510632,-2.47318404,1257.0
1337,3,10,155648,4848,0.2,0.025094632,-2.9087066650390625e-05,-40.116960763931274,0.285888671875,-0.03523356840014458,0.004011593737232033,-0.026092767220688984,0.8903414607048035,0.0004092704424510632,-2.47318404,1257.0
1328,4,11,156160,4864,0.2,0.013517039,1.0609626770019531e-05,-40.12910437583923,0.2138671875,-0.028882093727588654,0.004643552390916739,-0.021623381690005772,0.8908621072769165,0.0004092704424510632,-2.47325925,1257.0
1320,4,12,156672,4880,0.2,0.01853327,1.8477439880371094e-06,-40.11402463912964,0.23779296875,0.05250217020511627,0.23013792373239994,-0.026874099392443895,0.8886910676956177,0.0004092704424510632,-2.47325925,1257.0
1314,5,13,157184,4896,0.2,0.019315355,-9.179115295410156e-06,-40.05711078643799,0.2491455078125,-0.036180637776851654,0.0050099584041163325,-0.029686479916563258,0.8888296484947205,0.0004092704424510632,-2.4724571899999996,1257.0
1309,5,14,157696,4912,0.2,0.018305197,5.960464477539062e-07,-40.06375193595886,0.219482421875,0.07347852736711502,0.22484236350283027,-0.02571604325203225,0.8885249495506287,0.0004092704424510632,-2.4724571899999996,1257.0
1304,5,15,158208,4928,0.2,0.019837517,-5.7220458984375e-05,-40.0119526386261,0.26953125,-0.04283776879310608,0.0022547914741153363,-0.03181721793953329,0.8855671882629395,0.0004092704424510632,-2.4724571899999996,1257.0
1301,6,16,158720,4944,0.2,0.016154699,1.1026859283447266e-05,-39.926249623298645,0.2254638671875,-0.03944312036037445,0.0036406318467925303,-0.024865183964720927,0.8844669461250305,0.0004092704424510632,-2.4720296099999994,1257.0
1299,6,17,159232,4960,0.2,0.016925983,2.562999725341797e-06,-39.92147397994995,0.202880859375,0.08076877892017365,0.22598238894715905,-0.024295933893881738,0.8854171633720398,0.0004092704424510632,-2.4720296099999994,1257.0
1295,7,18,159744,4976,0.2,0.014567718,-2.1338462829589844e-05,-39.94290816783905,0.244873046875,-0.043233007192611694,0.004309473901230376,-0.028127399171353318,0.8854237794876099,0.0004092704424510632,-2.4701167199999996,1257.0
1290,7,19,160256,4992,0.2,0.015171992,1.0132789611816406e-06,-39.944884181022644,0.2276611328125,0.06763070821762085,0.21199725102633238,-0.022513970732688904,0.8856979608535767,0.0004092704424510632,-2.4701167199999996,1257.0
1288,7,20,160768,5008,0.2,0.01617764,-5.733966827392578e-05,-39.96952927112579,0.26025390625,-0.033528756350278854,0.0038071907802077476,-0.026640762589522637,0.8865039944648743,0.0004092704424510632,-2.4701167199999996,1257.0
1286,8,21,161280,5024,0.2,0.015537169,-2.205371856689453e-05,-40.01757323741913,0.21142578125,-0.024572642520070076,0.0024209694456658326,-0.02463359385728836,0.8880702257156372,0.0004092704424510632,-2.46798393,1257.0
1285,8,22,161792,5040,0.2,0.016582418,5.602836608886719e-06,-40.044127106666565,0.1917724609375,0.10299280285835266,0.2235346483066678,-0.023220358867547475,0.8880089521408081,0.0004092704424510632,-2.46798393,1257.0
1283,9,23,162304,5056,0.2,0.017161943,3.814697265625e-05,-40.036929965019226,0.2169189453125,-0.030740242451429367,0.005344099707144778,-0.02689140815346036,0.8882632255554199,0.0004092704424510632,-2.4686753199999996,1257.0
1281,9,24,162816,5072,0.2,0.02056934,1.1920928955078125e-07,-40.03274393081665,0.2491455078125,0.06241132318973541,0.2164414133876562,-0.027557091700145975,0.8880412578582764,0.0004092704424510632,-2.4686753199999996,1257.0
1279,10,25,163328,5088,0.2,0.013184795,-6.556510925292969e-06,-40.020225167274475,0.2113037109375,-0.031696464866399765,0.004373899049824104,-0.02084399331943132,0.8880770206451416,0.0004092704424510632,-2.4686753199999996,1257.0
1277,10,26,163840,5104,0.2,0.0179565,-1.0132789611816406e-05,-40.008967995643616,0.2359619140625,-0.03951268270611763,0.0021872453144169413,-0.026344864338170737,0.8873650431632996,0.0004092704424510632,-2.46582738,1257.0
1276,10,27,164352,5120,0.2,0.024050988,-1.1920928955078125e-07,-39.95357584953308,0.2510986328125,0.07043574750423431,0.22062403429299593,-0.025730338020366617,0.885102391242981,0.0004092704424510632,-2.46582738,1257.0
1274,11,28,164864,5136,0.2,0.02184873,-6.318092346191406e-06,-39.88849449157715,0.2891845703125,-0.037089381366968155,0.0044585299110622145,-0.03365988182486035,0.8844353556632996,0.0004092704424510632,-2.46549847,1257.0
1273,11,29,165376,5152,0.2,0.017341603,7.152557373046875e-07,-39.86549353599548,0.230224609375,0.07918865978717804,0.21341693680733442,-0.02043905310711125,0.8834423422813416,0.0004092704424510632,-2.46549847,1257.0
1272,12,30,165888,5168,0.2,0.014728067,-2.0265579223632812e-06,-39.821120500564575,0.229248046875,-0.028748201206326485,0.0054290631305775605,-0.025305947317974642,0.8826167583465576,0.0004092704424510632,-2.46549847,1257.0
1270,12,31,166400,5184,0.2,0.018882796,-9.894371032714844e-06,-39.793912291526794,0.2529296875,-0.04324527084827423,0.0020238531724317,-0.02983075173688121,0.8816398978233337,0.0004092704424510632,-2.4651211299999995,1257.0
1269,12,32,166912,5200,0.2,0.028172405,4.76837158203125e-07,-39.78844702243805,0.285888671875,0.05351568013429642,0.18230968480929732,-0.02520638371061068,0.8830862641334534,0.0004092704424510632,-2.4651211299999995,1257.0
1268,13,33,167424,5216,0.2,0.017686222,1.430511474609375e-06,-39.814746499061584,0.22607421875,-0.02889971435070038,0.004687100008595735,-0.02526467556890566,0.8821913003921509,0.0004092704424510632,-2.46177,1257.0
1267,13,34,167936,5232,0.2,0.02342006,4.172325134277344e-07,-39.79473531246185,0.2783203125,0.060933563858270645,0.2203430002555251,-0.02794731257017702,0.8833307027816772,0.0004092704424510632,-2.46177,1257.0
1266,14,35,168448,5248,0.2,0.02002714,-1.1920928955078125e-05,-39.84223830699921,0.2794189453125,-0.038385674357414246,0.003384358271432575,-0.029634839534992352,0.8843633532524109,0.0004092704424510632,-2.4594360899999996,1257.0
1266,14,36,168960,5264,0.2,0.017457679,-2.384185791015625e-07,-39.85512948036194,0.224853515625,0.05914255604147911,0.21002019383013248,-0.023795413580955938,0.8844150900840759,0.0004092704424510632,-2.4594360899999996,1257.0
1265,14,37,169472,5280,0.2,0.022129714,-1.52587890625e-05,-39.85692501068115,0.261962890625,-0.02356409654021263,0.00469756088568829,-0.02495340675523039,0.884303629398346,0.0004092704424510632,-2.4594360899999996,1257.0
1264,15,38,169984,5296,0.2,0.018642858,6.616115570068359e-06,-39.86194610595703,0.226806640625,-0.0411137193441391,0.004451828317542095,-0.025059052975848317,0.8847614526748657,0.0004092704424510632,-2.4588140999999997,1257.0
1264,15,39,170496,5312,0.2,0.025349462,6.556510925292969e-07,-39.886852741241455,0.27880859375,0.08675782382488251,0.21428848477080464,-0.02835519843210932,0.8855670690536499,0.0004092704424510632,-2.4588140999999997,1257.0
1263,16,40,171008,5328,0.2,0.016565861,5.960464477539063e-08,-39.902989745140076,0.21875,-0.033267226070165634,0.005761209373304155,-0.02542501816060394,0.8858322501182556,0.0004092704424510632,-2.45771602,1257.0
1263,16,41,171520,5344,0.2,0.01810077,5.960464477539063e-08,-39.88194513320923,0.226806640625,0.0785045251250267,0.21521515352651477,-0.02150130357767921,0.8841124773025513,0.0004092704424510632,-2.45771602,1257.0
1263,17,42,172032,5360,0.2,0.015576266,-2.2172927856445312e-05,-39.83745992183685,0.239501953125,-0.04631859436631203,0.0029948835472168867,-0.03062050390872173,0.8843555450439453,0.0004092704424510632,-2.45771602,1257.0
1262,17,43,172544,5376,0.2,0.017108105,4.172325134277344e-06,-39.82952344417572,0.2191162109375,-0.04787183552980423,0.003131029039650457,-0.02378953614970669,0.8834675550460815,0.0004092704424510632,-2.45814525,1257.0
1262,17,44,173056,5392,0.2,0.015574273,7.152557373046875e-07,-39.79256844520569,0.183349609375,0.08928626775741577,0.21537651307880878,-0.017953811708139256,0.8830301761627197,0.0004092704424510632,-2.45814525,1257.0
1261,18,45,173568,5408,0.2,0.01763445,-6.4373016357421875e-06,-39.75056779384613,0.208251953125,-0.04260167106986046,0.004681585560319945,-0.024286379775730893,0.8806334733963013,0.0004092704424510632,-2.45861408,1257.0
1260,18,46,174080,5424,0.2,0.019020054,0.0,-39.67331290245056,0.2264404296875,0.06846396625041962,0.2083996362052858,-0.023036345723085105,0.8792458772659302,0.0004092704424510632,-2.45861408,1257.0
1260,19,47,174592,5440,0.2,0.018101081,-3.170967102050781e-05,-39.639788031578064,0.2554931640625,-0.02924284152686596,0.0030895540985511616,-0.02792748670617584,0.8784635066986084,0.0004092704424510632,-2.45861408,1257.0
1259,19,48,175104,5456,0.2,0.014964445,-3.933906555175781e-06,-39.61648976802826,0.2254638671875,-0.035286661237478256,0.0024072759806585964,-0.026060179399792105,0.8775190711021423,0.0004092704424510632,-2.45581602,1257.0
1259,19,49,175616,5472,0.2,0.01841339,8.940696716308594e-07,-39.57031285762787,0.2294921875,0.06581828743219376,0.21739973686635494,-0.023143275582697242,0.8754153251647949,0.0004092704424510632,-2.45581602,1257.0
1258,20,50,176128,5488,0.2,0.016885452,-1.0728836059570312e-06,-39.501508712768555,0.2255859375,-0.028406646102666855,0.0046300866597448476,-0.023981085483683273,0.874212384223938,0.0004092704424510632,-2.4549054599999995,1257.0
1258,20,51,176640,5504,0.2,0.019619761,5.960464477539062e-07,-39.470197558403015,0.2694091796875,0.050704263150691986,0.20577195659279823,-0.025940817053196952,0.8736140727996826,0.0004092704424510632,-2.4549054599999995,1257.0
1258,21,52,177152,5520,0.2,0.014137207,-7.3909759521484375e-06,-39.438923835754395,0.1845703125,-0.03718358650803566,0.003580158321710769,-0.023566062445752323,0.872294545173645,0.0004092704424510632,-2.4549054599999995,1257.0
1258,21,53,177664,5536,0.2,0.016780611,-3.933906555175781e-06,-39.42397201061249,0.222412109375,-0.02403753623366356,0.0022282017052930314,-0.02354265545727685,0.8738524317741394,0.0004092704424510632,-2.4516118999999996,1257.0
1258,21,54,178176,5552,0.2,0.02001847,7.152557373046875e-07,-39.48440730571747,0.283203125,0.07292529940605164,0.2063556876964867,-0.027682864689268172,0.8747298717498779,0.0004092704424510632,-2.4516118999999996,1257.0
1258,22,55,178688,5568,0.2,0.013769705,-4.76837158203125e-07,-39.50537943840027,0.18505859375,-0.022068142890930176,0.0041947564168367535,-0.01638756504689809,0.8749802112579346,0.0004092704424510632,-2.45314409,1257.0
1257,22,56,179200,5584,0.2,0.022093236,0.0,-39.51582169532776,0.234130859375,0.06361996382474899,0.20558535493910313,-0.0243340696033556,0.8749010562896729,0.0004092704424510632,-2.45314409,1257.0
1255,23,57,179712,5600,0.2,0.019431228,-1.6689300537109375e-06,-39.49194276332855,0.2637939453125,-0.04445099085569382,0.004840533765673172,-0.03066406975267455,0.8734727501869202,0.0004092704424510632,-2.45314409,1257.0
1255,23,58,180224,5616,0.2,0.021504533,-1.5497207641601562e-05,-39.43471598625183,0.2557373046875,-0.04624682292342186,0.0017018421312968712,-0.028788976233045105,0.8721249103546143,0.0004092704424510632,-2.4534369,1257.0
1255,24,59,180736,5632,0.2,0.031311482,4.76837158203125e-07,-39.3856143951416,0.2742919921875,0.04860600829124451,0.18638641643337905,-0.026007325999671593,0.8708296418190002,0.0004092704424510632,-2.4534369,1257.0
1255,24,60,181248,5648,0.2,0.017489117,5.900859832763672e-06,-39.35043525695801,0.245849609375,-0.03149903565645218,0.005231796196312644,-0.028527316593681462,0.8702957630157471,0.0004092704424510632,-2.4519042499999997,1257.0
1254,24,61,181760,5664,0.2,0.018672341,-7.152557373046875e-07,-39.34895098209381,0.1929931640625,0.08444024622440338,0.22170868143439293,-0.02113995006948244,0.8705198168754578,0.0004092704424510632,-2.4519042499999997,1257.0
1254,25,62,182272,5680,0.2,0.018666133,-2.5033950805664062e-06,-39.34490251541138,0.2467041015625,-0.03666974604129791,0.006048413386452012,-0.030254039505962282,0.869998574256897,0.0004092704424510632,-2.45089335,1257.0
1253,25,63,182784,5696,0.2,0.017084729,1.1920928955078125e-07,-39.30217468738556,0.2225341796875,0.047080036252737045,0.20623275125399232,-0.023236924447701313,0.868026077747345,0.0004092704424510632,-2.45089335,1257.0
1253,26,64,183296,5712,0.2,0.022935856,-4.8279762268066406e-05,-39.23964846134186,0.2896728515625,-0.045098453760147095,0.005106521988636814,-0.026963825919665396,0.8672391176223755,0.0004092704424510632,-2.45089335,1257.0
1253,26,65,183808,5728,0.2,0.015667498,-9.5367431640625e-07,-39.23307168483734,0.231201171875,-0.045981258153915405,0.00402426522487076,-0.027569993952056393,0.8676102161407471,0.0004092704424510632,-2.4508266499999998,1257.0
1253,26,66,184320,5744,0.2,0.017733116,1.0728836059570312e-06,-39.237974405288696,0.2578125,0.08410947024822235,0.21320372773334384,-0.028258561622351408,0.8677178025245667,0.0004092704424510632,-2.4508266499999998,1257.0
1253,27,67,184832,5760,0.2,0.013681014,-5.364418029785156e-06,-39.227837324142456,0.2122802734375,-0.026752352714538574,0.004162572990026092,-0.02169184823287651,0.8667932152748108,0.0004092704424510632,-2.45097058,1257.0
1253,27,68,185344,5776,0.2,0.015730478,5.960464477539063e-08,-39.17724609375,0.214111328125,0.06955839693546295,0.2177980225533247,-0.02067743832958513,0.865532636642456,0.0004092704424510632,-2.45097058,1257.0
1253,28,69,185856,5792,0.2,0.021229435,-3.993511199951172e-05,-39.148415088653564,0.25927734375,-0.03265221044421196,0.00280976244903286,-0.03206805634545162,0.865392804145813,0.0004092704424510632,-2.45097058,1257.0
1253,28,70,186368,5808,0.2,0.018339358,3.933906555175781e-06,-39.16069424152374,0.224609375,-0.04220202565193176,0.002778508573101135,-0.025206006612279452,0.8661219477653503,0.0004092704424510632,-2.44878967,1257.0
1253,29,71,186880,5824,0.2,0.023123404,7.152557373046875e-07,-39.18799316883087,0.2528076171875,0.07382247596979141,0.2090470539405942,-0.02646963609731756,0.8666613698005676,0.0004092704424510632,-2.44878967,1257.0
1252,29,72,187392,5840,0.2,0.018279087,-1.2636184692382812e-05,-39.18829333782196,0.2154541015625,-0.03827640041708946,0.004767911370436195,-0.02588772102171788,0.8658605813980103,0.0004092704424510632,-2.4459737599999998,1257.0
1253,29,73,187904,5856,0.2,0.022840705,-1.1920928955078125e-07,-39.164287090301514,0.27294921875,0.04514437913894653,0.20136476261541247,-0.030221871857065707,0.8651491403579712,0.0004092704424510632,-2.4459737599999998,1257.0
1252,30,74,188416,5872,0.2,0.014556581,-4.1604042053222656e-05,-39.123605847358704,0.2344970703125,-0.03456534817814827,0.003274650476669194,-0.02754001013818197,0.8632723093032837,0.0004092704424510632,-2.4459737599999998,1257.0
