time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/clip_range,train/policy_gradient_loss,train/value_loss,train/entropy_loss,train/std,train/learning_rate,train/loss,train/explained_variance,train/n_updates,train/clip_fraction,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
1246,51712,101,41,0.2,-0.027765477825596463,0.028746033553034067,-43.713974356651306,0.9926766157150269,0.0004092704424510632,-0.039941541850566864,-0.33251357078552246,1600,0.2813720703125,0.027560055,-2.150641292682927,1258.0
1246,52224,102,41,0.2,-0.01834860186500009,0.19164304761216044,-43.66990256309509,0.9924639463424683,0.0004092704424510632,0.03588469699025154,0.4667022228240967,1616,0.1353759765625,0.02027534,-2.150641292682927,1258.0
1246,52736,103,42,0.2,-0.024627621984109282,0.011017590790288523,-43.70199728012085,0.994745135307312,0.0004092704424510632,-0.02949710562825203,-3.054434299468994,1632,0.2247314453125,0.01701437,-2.150641292682927,1258.0
1245,53248,104,42,0.2,-0.02933431953715626,0.004060572602611501,-43.74072313308716,0.9936308264732361,0.0004092704424510632,-0.0424308106303215,0.03695625066757202,1648,0.277099609375,0.023013504,-2.1536743333333335,1258.0
1245,53760,105,43,0.2,-0.021042408741777763,0.21293828170746565,-43.69602334499359,0.9929261803627014,0.0004092704424510632,0.019344184547662735,0.1569228172302246,1664,0.1285400390625,0.019916948,-2.1536743333333335,1258.0
1245,54272,106,43,0.2,-0.02284354744188022,0.007679621077841148,-43.70678448677063,0.9945602416992188,0.0004092704424510632,-0.03099144622683525,-6.313892841339111,1680,0.2298583984375,0.016995527,-2.155328604651163,1258.0
1245,54784,107,43,0.2,-0.017935360519913957,0.25662046181969345,-43.75318121910095,0.9951543211936951,0.0004092704424510632,0.028022360056638718,0.09425276517868042,1696,0.133544921875,0.018126747,-2.155328604651163,1258.0
1245,55296,108,44,0.2,-0.0329215090314392,0.006001508751069196,-43.74359834194183,0.993905246257782,0.0004092704424510632,-0.03437091410160065,-6.958453178405762,1712,0.301513671875,0.022880403,-2.155328604651163,1258.0
1245,55808,109,44,0.2,-0.027052729841670953,0.002749664432485588,-43.68538987636566,0.9916161298751831,0.0004092704424510632,-0.04073929414153099,0.05765342712402344,1728,0.2960205078125,0.026865881,-2.1563323863636366,1258.0
1245,56320,110,45,0.2,-0.018311877131054644,0.20647138869389892,-43.62594830989838,0.9903706312179565,0.0004092704424510632,0.008455976843833923,0.10322695970535278,1744,0.138427734375,0.018005924,-2.1563323863636366,1258.0
1245,56832,111,45,0.2,-0.025955357385100797,0.027418910816777498,-43.584606289863586,0.9886614680290222,0.0004092704424510632,-0.02018694207072258,-1.515779733657837,1760,0.240478515625,0.018562734,-2.1531235555555552,1258.0
