time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/clip_fraction,train/loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
104,128512,41,1290,-0.02551245786889922,0.01849348,-0.8423455953598022,-42.46081864833832,0.2,0.02192966651637107,4000,0.0004092704424510632,0.239501953125,-0.02451380528509617,0.960500180721283,-2.42276017,1258.0
105,129024,41,1290,-0.025504977282253094,0.018794872,0.4366280436515808,-42.45220160484314,0.2,0.143469066824764,4016,0.0004092704424510632,0.2352294921875,0.035171233117580414,0.960582971572876,-2.42276017,1258.0
106,129536,42,1290,-0.022638499445747584,0.017359693,0.0585474967956543,-42.44313383102417,0.2,0.019589421368436888,4032,0.0004092704424510632,0.1878662109375,-0.03408967703580856,0.9592374563217163,-2.42276017,1258.0
107,130048,42,1290,-0.03201314352918416,0.027108189,0.2703378200531006,-42.39199602603912,0.2,0.029351541015785187,4048,0.0004092704424510632,0.3095703125,-0.01703556627035141,0.9573405385017395,-2.4236649500000005,1258.0
108,130560,42,1290,-0.030905611638445407,0.028916681,0.4453897476196289,-42.34493839740753,0.2,0.08315439440775663,4064,0.0004092704424510632,0.337158203125,-7.309019565582275e-06,0.95668625831604,-2.4236649500000005,1258.0
109,131072,43,1290,-0.02789605504949577,0.017135588,-1.2814044952392578,-42.32686173915863,0.2,0.016192996787140146,4080,0.0004092704424510632,0.2379150390625,-0.031337346881628036,0.9554327130317688,-2.42491321,1258.0
110,131584,43,1290,-0.023821769427740946,0.016323872,0.15287631750106812,-42.308173418045044,0.2,0.11361916270107031,4096,0.0004092704424510632,0.2425537109375,0.004432663321495056,0.9563037157058716,-2.42491321,1258.0
111,132096,44,1290,-0.01688563260540832,0.011798482,-0.28491389751434326,-42.34042429924011,0.2,0.023125311330659315,4112,0.0004092704424510632,0.1357421875,-0.021427353844046593,0.9571110010147095,-2.42406654,1258.0
112,132608,44,1289,-0.0269818612432573,0.0186663,0.42397332191467285,-42.36577224731445,0.2,0.1216318963561207,4128,0.0004092704424510632,0.2359619140625,0.01047561690211296,0.9579042792320251,-2.42406654,1258.0
113,133120,44,1289,-0.02415414637653157,0.013987264,-5.3320722579956055,-42.36220908164978,0.2,0.007853558628994506,4144,0.0004092704424510632,0.1959228515625,-0.03151371702551842,0.956396222114563,-2.42406654,1258.0
114,133632,45,1289,-0.021056778874481097,0.016208537,0.1794809103012085,-42.30436968803406,0.2,0.003963764465879649,4160,0.0004092704424510632,0.2147216796875,-0.011687894351780415,0.9552173018455505,-2.42271593,1258.0
115,134144,45,1289,-0.02896953807794489,0.02200786,0.08406829833984375,-42.28210127353668,0.2,0.1264132692012936,4176,0.0004092704424510632,0.2861328125,0.019524533301591873,0.9546492695808411,-2.42271593,1258.0
116,134656,46,1289,-0.02312462730333209,0.020541707,-0.4642033576965332,-42.26693403720856,0.2,0.020656722103012726,4192,0.0004092704424510632,0.2567138671875,-0.031645264476537704,0.9544824957847595,-2.42153792,1258.0
117,135168,46,1289,-0.025220287308911793,0.017462272,0.4197327494621277,-42.26897430419922,0.2,0.14490753412246704,4208,0.0004092704424510632,0.24267578125,0.031137604266405106,0.9543190598487854,-2.42153792,1258.0
118,135680,46,1289,-0.02507793265976943,0.017491722,0.2759445905685425,-42.259074091911316,0.2,0.03198878432158381,4224,0.0004092704424510632,0.275634765625,-0.02101021260023117,0.9536190032958984,-2.42153792,1258.0
119,136192,47,1289,-0.03178087642299943,0.021002015,-0.9298944473266602,-42.25521004199982,0.2,0.007014144954155199,4240,0.0004092704424510632,0.2960205078125,-0.04022912308573723,0.9546856880187988,-2.41942766,1258.0
120,136704,47,1288,-0.021338458900572732,0.016530104,0.11007601022720337,-42.28652369976044,0.2,0.14178766612894833,4256,0.0004092704424510632,0.21337890625,0.029764343053102493,0.9548308849334717,-2.41942766,1258.0
121,137216,48,1288,-0.026853956340346485,0.020032428,-0.35975182056427,-42.26926267147064,0.2,0.029234119749162346,4272,0.0004092704424510632,0.2625732421875,-0.021704841405153275,0.9541746973991394,-2.4170482300000002,1258.0
122,137728,48,1288,-0.026369947619969025,0.021737278,0.46037161350250244,-42.25597369670868,0.2,0.13389943004585803,4288,0.0004092704424510632,0.262451171875,0.03262011334300041,0.9543392062187195,-2.4170482300000002,1258.0
123,138240,48,1288,-0.026589129767671693,0.018304866,0.15678656101226807,-42.257444739341736,0.2,0.01754642408923246,4304,0.0004092704424510632,0.2587890625,-0.02470228262245655,0.9540356397628784,-2.4170482300000002,1258.0
124,138752,49,1288,-0.02534249090240337,0.018505745,-0.4321938753128052,-42.227038979530334,0.2,0.003179712512064725,4320,0.0004092704424510632,0.258544921875,-0.042901456356048584,0.9523001909255981,-2.41562638,1258.0
125,139264,49,1288,-0.02755761446314864,0.018866427,0.12092584371566772,-42.18827748298645,0.2,0.1128962729126215,4336,0.0004092704424510632,0.2694091796875,0.006180457770824432,0.9518678784370422,-2.41562638,1258.0
126,139776,50,1288,-0.021697359436075203,0.015913581,-0.8269567489624023,-42.18324613571167,0.2,0.029579150141216815,4352,0.0004092704424510632,0.2078857421875,-0.0270460844039917,0.9516888856887817,-2.41243467,1258.0
127,140288,50,1288,-0.020147804461885244,0.020023724,0.46467286348342896,-42.18129742145538,0.2,0.13328355317935348,4368,0.0004092704424510632,0.228515625,0.040362630039453506,0.9513548016548157,-2.41243467,1258.0
128,140800,50,1288,-0.023576171406602953,0.020547766,-0.06981205940246582,-42.16713356971741,0.2,0.02595281135290861,4384,0.0004092704424510632,0.23291015625,-0.024473538622260094,0.9509695172309875,-2.41243467,1258.0
129,141312,51,1288,-0.027397183410357684,0.016704706,-3.100050449371338,-42.14228391647339,0.2,0.004034464513097191,4400,0.0004092704424510632,0.25048828125,-0.033311136066913605,0.9493565559387207,-2.41065841,1258.0
130,141824,51,1288,-0.029174941562814638,0.027776647,0.09129774570465088,-42.10195028781891,0.2,0.10614585585426539,4416,0.0004092704424510632,0.2718505859375,-0.009871087968349457,0.9493347406387329,-2.41065841,1258.0
131,142336,52,1288,-0.021761095835245214,0.014668789,-0.6214027404785156,-42.1015921831131,0.2,0.026554049109108746,4432,0.0004092704424510632,0.183349609375,-0.020816104486584663,0.9482358694076538,-2.4074462199999997,1258.0
132,142848,52,1288,-0.02402757207164541,0.022533622,0.4785352945327759,-42.07082784175873,0.2,0.1232039975002408,4448,0.0004092704424510632,0.257568359375,0.031690217554569244,0.948341429233551,-2.4074462199999997,1258.0
133,143360,52,1288,-0.029004783689742908,0.024702739,0.09746235609054565,-42.109200954437256,0.2,0.02135627417010255,4464,0.0004092704424510632,0.2662353515625,-0.04170994460582733,0.9503350853919983,-2.4074462199999997,1258.0
134,143872,53,1287,-0.03819353555445559,0.03186593,-0.22681021690368652,-42.16883885860443,0.2,0.005756579055741895,4480,0.0004092704424510632,0.3330078125,-0.052239660173654556,0.9511827826499939,-2.4059614,1258.0
135,144384,53,1287,-0.0236171389115043,0.019411433,0.1573975682258606,-42.18365168571472,0.2,0.0925638701301068,4496,0.0004092704424510632,0.2197265625,0.011394541710615158,0.9513906240463257,-2.4059614,1258.0
136,144896,54,1287,-0.032520636421395466,0.01951057,-1.5695281028747559,-42.16874957084656,0.2,0.020845246617682278,4512,0.0004092704424510632,0.2476806640625,-0.04767619073390961,0.9497805237770081,-2.4087651300000004,1258.0
137,145408,54,1287,-0.02368223875964759,0.019029945,0.29079699516296387,-42.115272760391235,0.2,0.12316563120111823,4528,0.0004092704424510632,0.22314453125,0.02657383680343628,0.9492953419685364,-2.4087651300000004,1258.0
138,145920,54,1288,-0.024223764630733058,0.014370389,-0.5217412710189819,-42.13129544258118,0.2,0.020497508347034454,4544,0.0004092704424510632,0.202392578125,-0.028369778767228127,0.9508556723594666,-2.4087651300000004,1258.0
139,146432,55,1287,-0.02099153982999269,0.01216369,0.4629287123680115,-42.20098912715912,0.2,0.02150935388635844,4560,0.0004092704424510632,0.1861572265625,-0.02201658859848976,0.9531547427177429,-2.41098564,1258.0
140,146944,55,1287,-0.021318325132597238,0.01914845,0.2412325143814087,-42.2445604801178,0.2,0.04563264665193856,4576,0.0004092704424510632,0.2596435546875,0.0016076229512691498,0.9531621336936951,-2.41098564,1258.0
141,147456,56,1287,-0.02478886119206436,0.018257253,-0.6441974639892578,-42.255693435668945,0.2,0.009507825874607079,4592,0.0004092704424510632,0.247802734375,-0.022973261773586273,0.9550763964653015,-2.4084641099999997,1258.0
142,147968,56,1287,-0.018981288303621113,0.016488519,0.19740694761276245,-42.31257092952728,0.2,0.1283722249791026,4608,0.0004092704424510632,0.17236328125,0.026077531278133392,0.9554544687271118,-2.4084641099999997,1258.0
143,148480,56,1287,-0.024667952879099175,0.017982796,-0.4986153841018677,-42.33163094520569,0.2,0.02127398253651336,4624,0.0004092704424510632,0.25146484375,-0.02331981062889099,0.9572215676307678,-2.40605352,1258.0
144,148992,57,1287,-0.021104700965224765,0.018589795,0.4416981339454651,-42.39607918262482,0.2,0.13424366363324225,4640,0.0004092704424510632,0.207763671875,0.03301377594470978,0.9580215811729431,-2.40605352,1258.0
145,149504,57,1287,-0.019108327411231585,0.015036808,-0.3502088785171509,-42.409891843795776,0.2,0.01929397910134867,4656,0.0004092704424510632,0.1802978515625,-0.024640453979372978,0.9580746293067932,-2.40605352,1258.0
146,150016,58,1287,-0.027246911718975753,0.018708486,-0.22841942310333252,-42.40934777259827,0.2,0.0036896502278978005,4672,0.0004092704424510632,0.26513671875,-0.030751191079616547,0.957899272441864,-2.40644961,1258.0
147,150528,58,1287,-0.018365556199569255,0.021287393,0.11429756879806519,-42.411242842674255,0.2,0.13631965406239033,4688,0.0004092704424510632,0.2152099609375,0.04453154653310776,0.957986056804657,-2.40644961,1258.0
1,151040,0,4051,-0.03662837477168068,0.026206147,-0.5180966854095459,-42.413735151290894,0.2,0.022461005428340286,4704,0.0004092704424510632,0.28857421875,-0.037279851734638214,0.9584091305732727,-2.4045625399999997,1258.0
2,151552,0,1948,-0.01936295398627408,0.016944896,0.4827423691749573,-42.409130215644836,0.2,0.12683246843516827,4720,0.0004092704424510632,0.2286376953125,0.026668010279536247,0.9574929475784302,-2.4045625399999997,1258.0
3,152064,0,1666,-0.024472335771861253,0.022753593,-1.7122819423675537,-42.374446749687195,0.2,0.015779077031766064,4736,0.0004092704424510632,0.2371826171875,-0.02665482647716999,0.9568045735359192,-2.4045625399999997,1258.0
4,152576,1,1553,-0.025790816827793606,0.016708456,-0.06421828269958496,-42.372273087501526,0.2,0.003956067739636637,4752,0.0004092704424510632,0.2353515625,-0.03205575793981552,0.9569361209869385,-2.4032751900000004,1258.0
5,153088,1,1495,-0.02151275725918822,0.017542422,0.04751676321029663,-42.376036167144775,0.2,0.11230716237332672,4768,0.0004092704424510632,0.232666015625,0.009622734040021896,0.9567477107048035,-2.4032751900000004,1258.0
6,153600,2,1458,-0.024189175412175246,0.020310368,-0.6810250282287598,-42.364160776138306,0.2,0.0316987216938287,4784,0.0004092704424510632,0.20263671875,-0.01389370672404766,0.9563696384429932,-2.4001683099999997,1258.0
7,154112,2,1429,-0.022115327730716672,0.018619891,0.4647231101989746,-42.35558640956879,0.2,0.1586571184452623,4800,0.0004092704424510632,0.1915283203125,0.04046769067645073,0.9565159678459167,-2.4001683099999997,1258.0
8,154624,2,1411,-0.025557813176419586,0.019548856,-0.4787898063659668,-42.375025391578674,0.2,0.014844602817902341,4816,0.0004092704424510632,0.261474609375,-0.028952986001968384,0.9582162499427795,-2.4001683099999997,1258.0
9,155136,3,1397,-0.023666830282309093,0.015020328,-0.07649731636047363,-42.4136928319931,0.2,0.0033496122850920074,4832,0.0004092704424510632,0.206787109375,-0.03154395520687103,0.958246648311615,-2.39914894,1258.0
10,155648,3,1386,-0.029665742797078565,0.02340135,0.07635557651519775,-42.3748162984848,0.2,0.144565588561818,4848,0.0004092704424510632,0.298583984375,0.01057489588856697,0.9558746814727783,-2.39914894,1258.0
11,156160,4,1378,-0.024208406437537633,0.019315,-2.161444664001465,-42.3249055147171,0.2,0.03212621290003881,4864,0.0004092704424510632,0.22998046875,-0.02627956122159958,0.9558700323104858,-2.4012658200000003,1258.0
12,156672,4,1369,-0.024857279830030166,0.022720134,0.4153384566307068,-42.33215081691742,0.2,0.17585411854088306,4880,0.0004092704424510632,0.206298828125,0.05221125856041908,0.9555503129959106,-2.4012658200000003,1258.0
13,157184,4,1361,-0.02352870009781327,0.01964681,-0.40292930603027344,-42.29787564277649,0.2,0.027199970209039748,4896,0.0004092704424510632,0.2310791015625,-0.017682122066617012,0.9538632035255432,-2.4012658200000003,1258.0
14,157696,5,1356,-0.027777595591032878,0.016332818,-0.474859356880188,-42.25039196014404,0.2,0.004722173747722991,4912,0.0004092704424510632,0.2607421875,-0.03794407472014427,0.953240156173706,-2.40160323,1258.0
15,158208,5,1351,-0.02430424210615456,0.022124471,0.08214050531387329,-42.255640149116516,0.2,0.17151613882742822,4928,0.0004092704424510632,0.263427734375,0.027076996862888336,0.953494131565094,-2.40160323,1258.0
16,158720,6,1346,-0.020411672303453088,0.017830886,-0.9583981037139893,-42.27523589134216,0.2,0.02671321964589879,4944,0.0004092704424510632,0.202392578125,-0.02319398522377014,0.9548945426940918,-2.4019289799999997,1258.0
17,159232,6,1342,-0.026062043296406046,0.017856557,0.3146439790725708,-42.33035957813263,0.2,0.1447116988711059,4960,0.0004092704424510632,0.248291015625,0.030458025634288788,0.9564346075057983,-2.4019289799999997,1258.0
18,159744,6,1338,-0.023857769163441844,0.019364731,-0.8082047700881958,-42.35620844364166,0.2,0.013735959713812917,4976,0.0004092704424510632,0.256103515625,-0.04681055620312691,0.9565474390983582,-2.4019289799999997,1258.0
19,160256,7,1336,-0.02975641711964272,0.01679131,0.32298946380615234,-42.33957755565643,0.2,0.007529268550570123,4992,0.0004092704424510632,0.2696533203125,-0.03344055637717247,0.9562060832977295,-2.40584035,1258.0
20,160768,7,1332,-0.026730128360213712,0.037923563,0.14213937520980835,-42.31885492801666,0.2,0.0862731400411576,5008,0.0004092704424510632,0.3360595703125,0.006076619029045105,0.9554469585418701,-2.40584035,1258.0
21,161280,8,1330,-0.02091589930932969,0.015320499,-1.6226098537445068,-42.29740512371063,0.2,0.02316173946019262,5024,0.0004092704424510632,0.1883544921875,-0.024327978491783142,0.9545369744300842,-2.4033345600000002,1258.0
22,161792,8,1328,-0.017878423604997806,0.020628389,0.24564695358276367,-42.2644248008728,0.2,0.16517410008236766,5040,0.0004092704424510632,0.1820068359375,0.037505194544792175,0.953585684299469,-2.4033345600000002,1258.0
23,162304,8,1325,-0.02333975820511114,0.016512863,-0.6633940935134888,-42.25761318206787,0.2,0.02428006296395324,5056,0.0004092704424510632,0.1943359375,-0.028425881639122963,0.9547850489616394,-2.4029199799999996,1258.0
24,162816,9,1324,-0.01953696270356886,0.019513646,0.33631211519241333,-42.3137845993042,0.2,0.138607355998829,5072,0.0004092704424510632,0.2060546875,0.02504143863916397,0.9563681483268738,-2.4029199799999996,1258.0
25,163328,9,1322,-0.02108281519031152,0.0150196925,-7.892422676086426,-42.36825120449066,0.2,0.010567772260401398,5088,0.0004092704424510632,0.2188720703125,-0.027638856321573257,0.9582099914550781,-2.4029199799999996,1258.0
26,163840,10,1321,-0.028675827270490117,0.01884222,0.05971115827560425,-42.40621626377106,0.2,0.0038781794646638446,5104,0.0004092704424510632,0.27294921875,-0.028791628777980804,0.9585992097854614,-2.40003796,1258.0
27,164352,10,1320,-0.022405231517041102,0.02172588,0.11297184228897095,-42.39311671257019,0.2,0.1610350247938186,5120,0.0004092704424510632,0.2451171875,0.040017303079366684,0.9578685760498047,-2.40003796,1258.0
28,164864,10,1319,-0.016071844220277853,0.016842041,-0.8885723352432251,-42.37349593639374,0.2,0.03833044017665088,5136,0.0004092704424510632,0.162109375,-0.003832838498055935,0.9573633074760437,-2.3995472700000002,1258.0
29,165376,11,1318,-0.03191457662614994,0.033101115,0.5078651905059814,-42.36147117614746,0.2,0.16238420316949487,5152,0.0004092704424510632,0.3184814453125,0.038165949285030365,0.9573073983192444,-2.3995472700000002,1258.0
30,165888,11,1317,-0.027912351273698732,0.018508743,-0.9602351188659668,-42.35335075855255,0.2,0.027375931065762416,5168,0.0004092704424510632,0.248291015625,-0.03193847835063934,0.9562466144561768,-2.3995472700000002,1258.0
31,166400,12,1317,-0.02639206059393473,0.014399154,-0.12087440490722656,-42.31583297252655,0.2,0.010682327032554895,5184,0.0004092704424510632,0.25341796875,-0.028831981122493744,0.9561325907707214,-2.40052123,1258.0
32,166912,12,1316,-0.01930726621503709,0.020949623,0.11329030990600586,-42.318727016448975,0.2,0.12323903106153011,5200,0.0004092704424510632,0.216064453125,0.02339395135641098,0.9560816884040833,-2.40052123,1258.0
33,167424,12,1315,-0.015913393755909055,0.016392156,-1.426712989807129,-42.316062569618225,0.2,0.03906370425829664,5216,0.0004092704424510632,0.1549072265625,-0.005453435704112053,0.9561001062393188,-2.3972548,1258.0
34,167936,13,1314,-0.02649463563284371,0.019307837,0.5511454343795776,-42.31927716732025,0.2,0.12829110911116004,5232,0.0004092704424510632,0.2479248046875,0.013528253883123398,0.9562426209449768,-2.3972548,1258.0
35,168448,13,1314,-0.019558826345019042,0.017191587,-0.7562315464019775,-42.321014165878296,0.2,0.02269141629221849,5248,0.0004092704424510632,0.187744140625,-0.018383821472525597,0.956220269203186,-2.3972548,1258.0
36,168960,14,1313,-0.028716907603666186,0.01846958,-0.9667034149169922,-42.28740704059601,0.2,0.004291474193450995,5264,0.0004092704424510632,0.245849609375,-0.04284870624542236,0.9536896347999573,-2.3982057799999996,1258.0
37,169472,14,1311,-0.026505287121835863,0.018021036,0.09643834829330444,-42.238356828689575,0.2,0.09004585642833263,5280,0.0004092704424510632,0.254638671875,-0.008304234594106674,0.9542157649993896,-2.3982057799999996,1258.0
38,169984,14,1310,-0.02286300071864389,0.015522497,-2.394357204437256,-42.2695232629776,0.2,0.03148036394850351,5296,0.0004092704424510632,0.224609375,-0.028416287153959274,0.9553699493408203,-2.3989670399999996,1258.0
39,170496,15,1310,-0.02128080028342083,0.015179016,0.4523465037345886,-42.28351926803589,0.2,0.1268891068175435,5312,0.0004092704424510632,0.1790771484375,0.021779965609312057,0.9548564553260803,-2.3989670399999996,1258.0
40,171008,15,1309,-0.023895915728644468,0.01682859,-0.605892539024353,-42.237489461898804,0.2,0.022693245322443545,5328,0.0004092704424510632,0.1915283203125,-0.029991593211889267,0.9521992206573486,-2.3989670399999996,1258.0
41,171520,16,1309,-0.022648823287454434,0.018490225,-0.7147799730300903,-42.18610119819641,0.2,0.002818197503074771,5344,0.0004092704424510632,0.2388916015625,-0.03610203042626381,0.9529997110366821,-2.3974343899999995,1258.0
42,172032,16,1308,-0.02074491213716101,0.020435043,0.07336705923080444,-42.23578059673309,0.2,0.1335535729303956,5360,0.0004092704424510632,0.27099609375,0.012088187038898468,0.9537541270256042,-2.3974343899999995,1258.0
43,172544,16,1308,-0.02809518069261685,0.015534724,-1.5555827617645264,-42.24551069736481,0.2,0.03159150813007727,5376,0.0004092704424510632,0.2379150390625,-0.0373072475194931,0.9538411498069763,-2.3977188099999998,1258.0
44,173056,17,1308,-0.01842168862640392,0.017594256,0.3778584599494934,-42.247989535331726,0.2,0.12947534886188805,5392,0.0004092704424510632,0.199462890625,0.028177324682474136,0.9539153575897217,-2.3977188099999998,1258.0
45,173568,17,1307,-0.02956583467312157,0.021155741,-0.2660914659500122,-42.22917938232422,0.2,0.016837417788337916,5408,0.0004092704424510632,0.26416015625,-0.03220217674970627,0.9527333974838257,-2.3977188099999998,1258.0
46,174080,18,1306,-0.024716816027648747,0.015259494,0.32374709844589233,-42.19892454147339,0.2,0.020276346243917942,5424,0.0004092704424510632,0.2362060546875,-0.02696908637881279,0.9522607922554016,-2.39689846,1258.0
47,174592,18,1306,-0.029745756968623027,0.035130203,0.48762810230255127,-42.18036079406738,0.2,0.0763681314419955,5440,0.0004092704424510632,0.3385009765625,-0.005597162991762161,0.9512742757797241,-2.39689846,1258.0
48,175104,18,1305,-0.0243058867927175,0.017406456,-1.8474352359771729,-42.14297044277191,0.2,0.023157690069638193,5456,0.0004092704424510632,0.227294921875,-0.025337718427181244,0.9499569535255432,-2.3975048200000004,1258.0
49,175616,19,1305,-0.020404918090207502,0.017212734,0.19282180070877075,-42.092442750930786,0.2,0.11659123748540878,5472,0.0004092704424510632,0.2073974609375,0.014188956469297409,0.9480842351913452,-2.3975048200000004,1258.0
50,176128,19,1305,-0.03212554968195036,0.025368862,-1.0344088077545166,-42.0392040014267,0.2,0.022454884281614795,5488,0.0004092704424510632,0.2960205078125,-0.045651089400053024,0.9471691846847534,-2.3980369500000003,1258.0
51,176640,20,1305,-0.019611606723628938,0.017810829,0.36729228496551514,-42.01913249492645,0.2,0.11073336377739906,5504,0.0004092704424510632,0.2008056640625,0.019944317638874054,0.9464343786239624,-2.3980369500000003,1258.0
52,177152,20,1304,-0.019187849276931956,0.013330486,-5.776433944702148,-42.00905191898346,0.2,0.018663517868844792,5520,0.0004092704424510632,0.2122802734375,-0.02875753492116928,0.9471853375434875,-2.3980369500000003,1258.0
53,177664,20,1304,-0.026918646166450344,0.020044124,0.14393627643585205,-42.05373132228851,0.2,0.005915180576266721,5536,0.0004092704424510632,0.27685546875,-0.02865016832947731,0.9488543272018433,-2.3963781699999998,1258.0
54,178176,21,1304,-0.020932093801093288,0.017053025,0.22527122497558594,-42.09766101837158,0.2,0.13236616156063974,5552,0.0004092704424510632,0.19873046875,0.02127138152718544,0.9492306709289551,-2.3963781699999998,1258.0
55,178688,21,1304,-0.02963648340664804,0.015992481,-0.8297504186630249,-42.098724246025085,0.2,0.014218041716958396,5568,0.0004092704424510632,0.271484375,-0.03256475552916527,0.94922935962677,-2.39546349,1258.0
56,179200,21,1304,-0.021865383052499965,0.023847217,0.24253302812576294,-42.09483754634857,0.2,0.16198322409763932,5584,0.0004092704424510632,0.22119140625,0.04917662590742111,0.9492768049240112,-2.39546349,1258.0
57,179712,22,1303,-0.02765840681968257,0.020371605,0.2936592102050781,-42.090001821517944,0.2,0.013813378114718944,5600,0.0004092704424510632,0.2410888671875,-0.02997024729847908,0.9490395784378052,-2.39546349,1258.0
58,180224,22,1303,-0.0231595020450186,0.015901763,-0.2666863203048706,-42.10435152053833,0.2,0.005076168599771336,5616,0.0004092704424510632,0.22265625,-0.022916624322533607,0.9503995180130005,-2.3962355799999995,1258.0
59,180736,23,1303,-0.01993768342072144,0.017097788,0.15968948602676392,-42.1459082365036,0.2,0.15436738450080156,5632,0.0004092704424510632,0.1944580078125,0.016108527779579163,0.9509817361831665,-2.3962355799999995,1258.0
60,181248,23,1302,-0.03536978257034207,0.027965989,-1.0420565605163574,-42.13967573642731,0.2,0.02193517892737873,5648,0.0004092704424510632,0.3275146484375,-0.04283512383699417,0.9506257176399231,-2.3939575499999997,1258.0
61,181760,23,1302,-0.02187216813035775,0.02009669,0.3141910433769226,-42.14011597633362,0.2,0.14961810316890478,5664,0.0004092704424510632,0.179931640625,0.03511836379766464,0.9512591361999512,-2.3939575499999997,1258.0
62,182272,24,1302,-0.02509686130360933,0.01588714,0.026138365268707275,-42.157816767692566,0.2,0.03219595510745421,5680,0.0004092704424510632,0.2264404296875,-0.024610377848148346,0.950738787651062,-2.3939575499999997,1258.0
63,182784,24,1301,-0.035369328055821825,0.023897562,-1.0815000534057617,-42.15450978279114,0.2,0.006889182477607392,5696,0.0004092704424510632,0.2745361328125,-0.04976320639252663,0.9520896077156067,-2.39236881,1258.0
64,183296,25,1301,-0.018349124176893383,0.016475745,0.16824811697006226,-42.2023286819458,0.2,0.15128487558104098,5712,0.0004092704424510632,0.16455078125,0.027311213314533234,0.9526904225349426,-2.39236881,1258.0
65,183808,25,1301,-0.0250297970342217,0.024150837,-1.9699230194091797,-42.204922795295715,0.2,0.03590601682662964,5728,0.0004092704424510632,0.26220703125,-0.01632400043308735,0.9528636336326599,-2.39042853,1258.0
66,184320,25,1300,-0.02068000377039425,0.022161089,0.5135805010795593,-42.21498131752014,0.2,0.13416986330412328,5744,0.0004092704424510632,0.2288818359375,0.04031828045845032,0.9531729221343994,-2.39042853,1258.0
67,184832,26,1300,-0.028898392803967,0.019757845,-1.493668556213379,-42.24031209945679,0.2,0.016284006531350315,5760,0.0004092704424510632,0.246337890625,-0.037627581506967545,0.9551900625228882,-2.39042853,1258.0
68,185344,26,1300,-0.025740231620147824,0.014038688,-0.10650336742401123,-42.239795088768005,0.2,0.0035664088354678825,5776,0.0004092704424510632,0.220703125,-0.029212968423962593,0.9515877366065979,-2.39194359,1258.0
69,185856,27,1299,-0.02225521120999474,0.015912242,0.0589253306388855,-42.12295722961426,0.2,0.1457248127553612,5792,0.0004092704424510632,0.234375,0.019595637917518616,0.9503524899482727,-2.39194359,1258.0
70,186368,27,1299,-0.024864503066055477,0.017841265,-1.007946491241455,-42.11831986904144,0.2,0.032265122747048736,5808,0.0004092704424510632,0.22705078125,-0.026105765253305435,0.9507718682289124,-2.39119299,1258.0
71,186880,27,1299,-0.019960067293141037,0.01740965,0.484846293926239,-42.12991428375244,0.2,0.1751946690492332,5824,0.0004092704424510632,0.185302734375,0.05612553283572197,0.9509643316268921,-2.39119299,1258.0
72,187392,28,1299,-0.020685129857156426,0.016918454,-0.8436928987503052,-42.14151608943939,0.2,0.025958985032048076,5840,0.0004092704424510632,0.1802978515625,-0.025786984711885452,0.9529371857643127,-2.39119299,1258.0
73,187904,28,1299,-0.02878539392258972,0.0187013,-0.011369824409484863,-42.21706748008728,0.2,0.0077094325388316065,5856,0.0004092704424510632,0.2679443359375,-0.03715122491121292,0.9559361934661865,-2.3905529299999997,1258.0
74,188416,29,1299,-0.025104896572884172,0.028512552,0.20104330778121948,-42.27240979671478,0.2,0.12864102912135422,5872,0.0004092704424510632,0.2789306640625,0.026662267744541168,0.956586480140686,-2.3905529299999997,1258.0
75,188928,29,1299,-0.02189602080034092,0.018515904,-1.901092767715454,-42.27002263069153,0.2,0.041911208420060575,5888,0.0004092704424510632,0.1802978515625,-0.013258088380098343,0.9559357166290283,-2.39039894,1258.0
76,189440,29,1299,-0.019888801034539938,0.01583764,0.5148432850837708,-42.244078159332275,0.2,0.18928747810423374,5904,0.0004092704424510632,0.1986083984375,0.07060667872428894,0.9552410244941711,-2.39039894,1258.0
77,189952,30,1299,-0.019007360315299593,0.015949087,-0.7063847780227661,-42.224690437316895,0.2,0.018844073492800817,5920,0.0004092704424510632,0.1932373046875,-0.030892986804246902,0.95570969581604,-2.39039894,1258.0
78,190464,30,1299,-0.025937522063031793,0.015511606,0.4295274019241333,-42.2487587928772,0.2,0.009737911314005032,5936,0.0004092704424510632,0.2462158203125,-0.033128850162029266,0.9566017985343933,-2.3890083599999996,1258.0
79,190976,31,1299,-0.021162730845389888,0.031322166,0.11763685941696167,-42.26647889614105,0.2,0.06296649249270558,5952,0.0004092704424510632,0.304443359375,-0.004190158098936081,0.9568646550178528,-2.3890083599999996,1258.0
80,191488,31,1299,-0.03392237157095224,0.024772294,-0.6607457399368286,-42.27851688861847,0.2,0.015783614566316828,5968,0.0004092704424510632,0.28173828125,-0.042474523186683655,0.9577513337135315,-2.38741748,1258.0
81,192000,31,1299,-0.026224841189105064,0.026285984,0.28339993953704834,-42.2664852142334,0.2,0.1788969379849732,5984,0.0004092704424510632,0.209228515625,0.03402126207947731,0.9566501975059509,-2.38741748,1258.0
82,192512,32,1299,-0.027244188109762035,0.017471107,-1.3596105575561523,-42.20967519283295,0.2,0.025600796681828797,6000,0.0004092704424510632,0.2437744140625,-0.03732782602310181,0.9545235633850098,-2.38737398,1258.0
