time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/n_updates,train/value_loss,train/entropy_loss,train/std,train/approx_kl,train/explained_variance,train/clip_fraction,train/loss,train/clip_range,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
42496,34,1242,83,1312,0.0628044941695407,-43.96758711338043,1.0016214847564697,0.0369668,0.00048220157623291016,0.2818603515625,0.007076118141412735,0.2,-0.023386645450955257,0.0004092704424510632,1257.0,-2.382414
43008,34,1242,84,1328,0.003620160248829052,-43.986026644706726,1.0025944709777832,0.021056507,-0.00035881996154785156,0.284912109375,-0.04539221152663231,0.2,-0.03040746902115643,0.0004092704424510632,1257.0,-2.3790792352941175
43520,35,1241,85,1344,0.16825756849721074,-43.99888551235199,1.0022363662719727,0.032365568,0.001946866512298584,0.2808837890625,0.033299896866083145,0.2,-0.026517044912907295,0.0004092704424510632,1257.0,-2.3790792352941175
44032,35,1241,86,1360,0.004721030389191583,-43.967679142951965,1.0006572008132935,0.012208248,-0.8943846225738525,0.1806640625,-0.026157496497035027,0.2,-0.02332257601665333,0.0004092704424510632,1257.0,-2.382412371428571
44544,35,1241,87,1376,0.10595097485929728,-43.924296736717224,1.0000463724136353,0.016821694,0.018533051013946533,0.25048828125,0.013656437397003174,0.2,-0.02566215372644365,0.0004092704424510632,1257.0,-2.382412371428571
45056,36,1241,88,1392,0.0031475243158638477,-43.92446672916412,1.0011250972747803,0.02322006,-0.6925662755966187,0.2615966796875,-0.03413979336619377,0.2,-0.02639365114737302,0.0004092704424510632,1257.0,-2.382412371428571
45568,36,1241,89,1408,0.003198736216290854,-43.96278464794159,1.0027883052825928,0.018367462,-0.6167442798614502,0.24658203125,-0.03393230587244034,0.2,-0.027611508980044164,0.0004092704424510632,1257.0,-2.3838046666666663
46080,37,1241,90,1424,0.08287343813572079,-44.00093758106232,1.0038045644760132,0.016916014,0.03876131772994995,0.2249755859375,-0.0045645274221897125,0.2,-0.02288339493679814,0.0004092704424510632,1257.0,-2.3838046666666663
46592,37,1241,91,1440,0.006276123473071493,-44.0270676612854,1.0045450925827026,0.020732045,-5.649397850036621,0.2352294921875,-0.021242503076791763,0.2,-0.025146788131678477,0.0004092704424510632,1257.0,-2.3814418108108106
47104,37,1241,92,1456,0.09941074938979,-44.02894365787506,1.004225730895996,0.03578774,0.008990705013275146,0.3238525390625,-0.022416293621063232,0.2,-0.029926027898909524,0.0004092704424510632,1257.0,-2.3814418108108106
47616,38,1241,93,1472,0.004855147475609556,-44.03690779209137,1.0055551528930664,0.023854043,-0.7854470014572144,0.253662109375,-0.03813774883747101,0.2,-0.025471577188000083,0.0004092704424510632,1257.0,-2.3814418108108106
48128,38,1241,94,1488,0.0025755099959496874,-44.0586256980896,1.0046852827072144,0.020857958,-0.002144336700439453,0.2657470703125,-0.03665415942668915,0.2,-0.02712354395771399,0.0004092704424510632,1257.0,-2.3772168947368417
48640,39,1241,95,1504,0.11165933584561571,-44.00806403160095,1.0029438734054565,0.024570148,0.006778895854949951,0.254150390625,-0.01407376118004322,0.2,-0.02387734389049001,0.0004092704424510632,1257.0,-2.3772168947368417
49152,39,1241,96,1520,0.002955612464575097,-43.9560661315918,1.00119149684906,0.019034823,-4.937254905700684,0.2333984375,-0.03926541283726692,0.2,-0.02497129341645632,0.0004092704424510632,1257.0,-2.3822596666666667
49664,40,1241,97,1536,0.15399434277787805,-43.90874767303467,1.0001152753829956,0.015018979,0.0014899969100952148,0.218017578125,0.034428223967552185,0.2,-0.023952483345055953,0.0004092704424510632,1257.0,-2.3822596666666667
50176,40,1241,98,1552,0.0026158251384913456,-43.88411724567413,0.9997259974479675,0.012751391,-0.16529977321624756,0.1695556640625,-0.03167712688446045,0.2,-0.020893399603664875,0.0004092704424510632,1257.0,-2.3822596666666667
50688,40,1240,99,1568,0.00223570978778298,-43.879292726516724,0.9996219277381897,0.019604087,-0.0008261203765869141,0.2266845703125,-0.04071643948554993,0.2,-0.025879801003611647,0.0004092704424510632,1257.0,-2.376866625
51200,41,1240,100,1584,0.138296824763529,-43.87656366825104,0.999679446220398,0.02519485,0.003905773162841797,0.2841796875,-0.012311583384871483,0.2,-0.028666478319792077,0.0004092704424510632,1257.0,-2.376866625
51712,41,1240,101,1600,0.0052497196302283555,-43.8609414100647,0.9985161423683167,0.013901706,-2.4206225872039795,0.1915283203125,-0.029099155217409134,0.2,-0.01916539660305716,0.0004092704424510632,1257.0,-2.374729756097561
52224,42,1240,102,1616,0.16280198586173356,-43.826489210128784,0.9975853562355042,0.018271256,0.004970371723175049,0.234619140625,0.011955518275499344,0.2,-0.02478576806606725,0.0004092704424510632,1257.0,-2.374729756097561
52736,42,1240,103,1632,0.019221666385419667,-43.80148947238922,0.9965953230857849,0.017462235,0.18502110242843628,0.21923828125,-0.009336214512586594,0.2,-0.020635591761674732,0.0004092704424510632,1257.0,-2.374729756097561
53248,42,1240,104,1648,0.013718549715122208,-43.76536476612091,0.9951307773590088,0.016404876,0.27566689252853394,0.2227783203125,-0.02578660473227501,0.2,-0.024360399504075758,0.0004092704424510632,1257.0,-2.375399214285714
53760,43,1240,105,1664,0.06352560268715024,-43.73726236820221,0.9951798319816589,0.02473539,0.6407009363174438,0.2769775390625,-0.014496967196464539,0.2,-0.028314274037256837,0.0004092704424510632,1257.0,-2.375399214285714
54272,43,1240,106,1680,0.006051740441762377,-43.75157380104065,0.996052086353302,0.015658315,-3.4255146980285645,0.2147216796875,-0.031576406210660934,0.2,-0.02462217466381844,0.0004092704424510632,1257.0,-2.373115255813953
54784,44,1240,107,1696,0.06340555037604645,-43.77347242832184,0.9966990351676941,0.021496963,0.30872464179992676,0.189697265625,-0.01893608458340168,0.2,-0.025101157574681565,0.0004092704424510632,1257.0,-2.373115255813953
