time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
45,111,1240,56832,-0.01885986063280143,0.9817241430282593,-43.330241441726685,0.006807127363572363,0.0004092704424510632,0.2,0.1817626953125,-3.642332077026367,1760,-0.035029489547014236,0.0149548445,-3.0469490666666665,1257.0
46,112,1240,57344,-0.029356869723415002,0.9809063076972961,-43.3105206489563,0.1726319738663733,0.0004092704424510632,0.2,0.2275390625,0.10507059097290039,1776,-0.017226658761501312,0.023414524,-3.0469490666666665,1257.0
46,113,1240,57856,-0.02495430497219786,0.9794164896011353,-43.278478503227234,0.018482684448827058,0.0004092704424510632,0.2,0.267578125,-1.4299566745758057,1792,-0.01896105892956257,0.020533375,-3.046815173913043,1257.0
47,114,1240,58368,-0.02173200112883933,0.9787473082542419,-43.24464809894562,0.12339615740347654,0.0004092704424510632,0.2,0.146240234375,0.278049111366272,1808,-0.010583154857158661,0.018546931,-3.046815173913043,1257.0
47,115,1240,58880,-0.03340458797174506,0.9803545475006104,-43.25262105464935,0.006416282063582912,0.0004092704424510632,0.2,0.2884521484375,-0.47342050075531006,1824,-0.04213736951351166,0.020456143,-3.046815173913043,1257.0
47,116,1240,59392,-0.03235953894909471,0.9808038473129272,-43.303266644477844,0.0037603642122121528,0.0004092704424510632,0.2,0.2857666015625,-0.5391438007354736,1840,-0.042877644300460815,0.02181755,-3.039648212765957,1257.0
48,117,1240,59904,-0.01923465810250491,0.9810707569122314,-43.30891799926758,0.15538962266873568,0.0004092704424510632,0.2,0.1248779296875,0.2005077600479126,1856,-0.005999425426125526,0.014337283,-3.039648212765957,1257.0
48,118,1240,60416,-0.024485580390319228,0.9826127290725708,-43.33674871921539,0.008522953925421461,0.0004092704424510632,0.2,0.205078125,-7.1147918701171875,1872,-0.03126068413257599,0.0145649705,-3.0403557291666665,1257.0
49,119,1240,60928,-0.025120325561147183,0.982895016670227,-43.373608350753784,0.19056967017240822,0.0004092704424510632,0.2,0.213134765625,0.06849277019500732,1888,-0.012992411851882935,0.01786968,-3.0403557291666665,1257.0
49,120,1240,61440,-0.02550612806226127,0.98158860206604,-43.35497784614563,0.008744317994569428,0.0004092704424510632,0.2,0.27734375,-0.6785808801651001,1904,-0.026462113484740257,0.022101974,-3.0403557291666665,1257.0
49,121,1240,61952,-0.019602541637141258,0.9822920560836792,-43.34005677700043,0.004026495673315367,0.0004092704424510632,0.2,0.1923828125,-4.009157180786133,1920,-0.031676750630140305,0.016376795,-3.0413431836734692,1257.0
50,122,1240,62464,-0.019073263596510515,0.9822731614112854,-43.35676944255829,0.14997205743566155,0.0004092704424510632,0.2,0.1328125,0.1818166971206665,1936,-0.002112157642841339,0.016661927,-3.0413431836734692,1257.0
50,123,1240,62976,-0.025641381536843255,0.9819656014442444,-43.350168347358704,0.012132927891798317,0.0004092704424510632,0.2,0.235595703125,-7.744711875915527,1952,-0.03022150509059429,0.01606101,-3.0440725799999995,1257.0
51,124,1240,63488,-0.0205745940329507,0.982114315032959,-43.34306728839874,0.1634579012170434,0.0004092704424510632,0.2,0.138427734375,0.17782115936279297,1968,-0.01015014573931694,0.016459174,-3.0440725799999995,1257.0
51,125,1240,64000,-0.02476880550966598,0.9831541776657104,-43.359020829200745,0.006498499205918051,0.0004092704424510632,0.2,0.2696533203125,-2.0563247203826904,1984,-0.03196379169821739,0.024504546,-3.0440725799999995,1257.0
