arm,eta,window,seed,explained_variance_mean,explained_variance_final,approx_kl_mean,clip_fraction_mean,action_std_start,action_std_end,value_loss_start,value_loss_end
M4,3.0,2026,2,-1.3634993388258823,0.4538781642913818,0.01742817406132879,0.18886627249254684,0.9985782504081726,0.9952452778816224,0.1500638183788396,1.3107972256839275
M4,3.0,2026,3,-1.5412152223733255,0.4485966563224792,0.01760939510834753,0.1893603765172487,0.9996932744979858,0.9338196516036988,0.1190663529923767,1.1005523526109755
M4,3.0,2026,4,-1.4132811051414205,0.4280421137809753,0.018101577898977855,0.19724524528854345,0.9995779395103456,0.946195125579834,0.1958892639522673,1.0256312415003777
M4,7.0,2021,0,-1.3181724482338109,-11.79852294921875,0.017241043849403746,0.18667857285455708,0.999370813369751,0.9843918085098268,0.0950857775169424,0.0236210329894674
M4,7.0,2021,1,-1.434613440572911,-12.171823501586914,0.016863716170698463,0.1783715529173765,1.0003411769866943,0.937349021434784,0.10411909573304,0.0072030500159598
M4,7.0,2021,2,-1.3691572201719073,-12.835164070129396,0.017178344650085182,0.18605366435530238,1.0002843141555786,0.9577590227127076,0.1512272481049876,0.0117820416926406
M4,7.0,2021,3,-1.3401629813078924,-11.055892944335938,0.016866606881431007,0.17923103605462096,1.0006734132766724,0.906424641609192,0.1057193926135369,0.007405986849335
M4,7.0,2021,4,-1.4000522386682501,-11.26539134979248,0.017583535751788757,0.19041284304461242,1.0003615617752075,0.9175257086753844,0.1868659270330681,0.0123569729476002
M4,7.0,2022,0,-0.785238237661235,0.7247449159622192,0.016030146607836457,0.17360893912372233,0.9969033002853394,1.006282091140747,0.0999130482850887,0.05243011622224
M4,7.0,2022,1,-0.8556435025936497,0.6060003042221069,0.01629495484327087,0.18048813152150767,0.9993373155593872,0.8765822649002075,0.0905777748666878,0.0263424417935311
M4,7.0,2022,2,-0.8984462592427125,0.6003891229629517,0.01549491342810903,0.167103652044293,1.0006242990493774,0.9827727675437928,0.1475064800652035,0.0407140278257429
M4,7.0,2022,3,-0.8273436394623231,0.5889637470245361,0.016219949792163544,0.17760668986903747,1.0018689632415771,0.9344353079795836,0.1113940973282296,0.0391141965519636
M4,7.0,2022,4,-0.7449626337730498,0.6297779083251953,0.015684223722146506,0.17082211756015758,0.9998595714569092,0.9663379192352296,0.1949634363390942,0.0336020373506471
M4,7.0,2023,0,-0.8516034073683432,0.1390550136566162,0.017143470117717205,0.18054448766237224,0.998723328113556,1.0161460638046265,0.0969951744482386,0.0099878434266429
M4,7.0,2023,1,-1.0795127619470404,0.131942331790924,0.017800028523850087,0.19083624194793442,0.9994715452194214,0.976963460445404,0.101581644215912,0.0104716296773403
M4,7.0,2023,2,-0.991357679566086,0.1277372241020202,0.017097460791311754,0.17728269404812608,1.0006992816925049,1.0486128330230713,0.152605016126472,0.0163553552702069
M4,7.0,2023,3,-0.8833060671767343,0.1468775272369384,0.017170989405451448,0.18034817697242334,1.0010377168655396,1.0022847652435305,0.1130290387300192,0.0240208028117194
M4,7.0,2023,4,-1.1103906027299988,0.0205774307250976,0.017484614420442933,0.18246142827672487,0.9999975562095642,1.039372444152832,0.1911798273285967,0.0168297795462422
M4,7.0,2024,0,-1.0819150366815635,0.3460063934326172,0.017886963058943783,0.1849053300015971,0.9999602437019348,1.0138728618621826,0.0939202881454548,0.014143849373795
M4,7.0,2024,1,-1.1103257635383021,0.1737512350082397,0.017284730629301533,0.18458736491162692,1.0007078647613523,0.9705836176872252,0.1148105821339413,0.0066400362702552
M4,7.0,2024,2,-1.0796224081942738,0.3151044845581054,0.017365081151107326,0.1779188321843058,0.997423768043518,0.9415653944015504,0.1425500752957305,0.009242346000974
M4,7.0,2024,3,-1.5125801549047182,0.091301679611206,0.01807812517632027,0.18744967459007666,0.9992228150367736,0.9939585328102112,0.1158582742136786,0.0094948704936541
M4,7.0,2024,4,-1.2366698619860401,0.4370882511138916,0.017588675184497443,0.18185003693302812,0.9993320107460022,0.959453284740448,0.1908369127850164,0.0562272454844787
M4,7.0,2025,0,-0.5314229782639005,0.1259846687316894,0.015399380324531515,0.1615512204535775,0.9988194704055786,1.0068278312683103,0.1022340269701089,3.8104975195601583
M4,7.0,2025,1,-0.49585464490130166,0.368745744228363,0.01630823846354344,0.18075306777044292,1.000253438949585,0.95029479265213,0.1074472398322541,3.16380681656301
M4,7.0,2025,2,-0.47050226242416354,0.2610104084014892,0.015209932894207837,0.16369712088745741,1.0028388500213623,0.9862862825393676,0.154583574127173,2.848638347350061
M4,7.0,2025,3,-0.5126728066187701,0.4686335325241089,0.01517810060528109,0.16831000618877767,1.0023274421691897,0.9542886018753052,0.1203834604675648,2.0934819197282195
M4,7.0,2025,4,-0.001737725186388579,-2.384185791015625e-07,0.021121254,0.24815522020070271,1.0024561882019043,0.8704357743263245,0.1968762851029168,0.303871136624366
M4,7.0,2026,0,-1.5361517472811412,0.3613432049751282,0.017672456441226576,0.19181322036041312,0.9994255900382996,0.9207507371902466,0.1019734633009648,1.298811748623848
M4,7.0,2026,1,-1.7961440593054998,0.3342505097389221,0.017139149613969333,0.18617677444899916,0.9990903735160828,0.9234161376953124,0.1211272889340762,1.451921739149839
M4,7.0,2026,2,-1.540966398772836,0.4724132418632507,0.01672490795349233,0.17942693083209113,0.9982178211212158,0.9967916011810304,0.1522474404919194,1.6584373032674191
M4,7.0,2026,3,-1.4031250219938094,0.2820990085601806,0.018994719820102215,0.19980477068249575,1.000308871269226,0.9453666806221008,0.1250766311859479,1.0825423216447234
M4,7.0,2026,4,-1.6585570983017526,0.3597627878189087,0.01751448707989779,0.19008614379258945,0.9998630285263062,0.9637531638145448,0.2002700385637581,1.0704162153415382
M5,1.0,2021,0,-0.5414147618682056,-0.4685331583023071,0.01623591966524702,0.17468677631228705,0.9973531365394592,0.931910753250122,0.1189655416164896,0.0061195631424197
M5,1.0,2021,1,-0.7031561275357079,-3.968616008758545,0.015786710469165244,0.1717055156649276,0.999598264694214,0.9809831976890564,0.1923708142567193,0.0039362515453831
M5,1.0,2021,2,-0.5778471554361373,-1.3616530895233154,0.016365755414480408,0.17411510461030663,0.9979055523872375,0.9648229479789734,0.2317176906835811,0.0440921275294385
M5,1.0,2021,3,-0.7627495903985058,-1.024897813796997,0.016095269166098807,0.17875148896667375,1.0002706050872805,0.8891264796257019,0.0865532169809739,0.0040883395558921
M5,1.0,2021,4,-0.6718549528357524,-2.547372817993164,0.015954742283986374,0.17794191532687392,0.998968541622162,0.8733697533607483,0.1759742100111907,0.0023108394489099
M5,1.0,2022,0,-0.19697621571347498,0.691936731338501,0.01607462907649063,0.17639014586882454,1.0013455152511597,0.9102124571800232,0.1170825308945495,0.0621025138534605
M5,1.0,2022,1,-0.05602187872745312,0.9277071952819824,0.015909917838330494,0.1736168414608177,0.999862551689148,0.9337159395217896,0.1733646849861543,0.2291154316626489
M5,1.0,2022,2,-0.23087250323271225,0.6929237842559814,0.016107219659454854,0.17899521367919505,1.0007580518722534,0.9739392995834352,0.1924731238541426,0.0487305582500994
M5,1.0,2022,3,-0.2027566649235493,0.6377500295639038,0.01598011887308347,0.17089760567504259,1.0000602006912231,0.9298475980758668,0.0883547795947379,0.0152691840776242
M5,1.0,2022,4,-0.20564243659453255,0.6759535074234009,0.015843407108006812,0.1725556407714012,0.9991680383682252,0.9003134369850159,0.1543208189614233,0.0400773727451451
M5,1.0,2023,0,-0.5078629405575676,0.5160630345344543,0.01614182520408859,0.17840420204695487,1.0010048151016235,0.92737478017807,0.1387880512156698,0.0177592276013456
M5,1.0,2023,1,-0.8503492060268149,0.4468368291854858,0.016407584112095402,0.1818957873056857,1.0014684200286863,0.9505121111869812,0.1767547043691593,0.0079054874804569
M5,1.0,2023,2,-0.5683846479786315,0.4124690890312195,0.01632888178926746,0.1815493322109242,0.9988083243370056,0.9805989861488342,0.2299280603365332,0.00608469445433
M5,1.0,2023,3,-0.879903241560447,0.5155010223388672,0.01735708006132879,0.1905873183294293,0.9974955916404724,0.9359304308891296,0.097838102003152,0.0162426789465826
M5,1.0,2023,4,-0.47838705483652666,0.5242218971252441,0.01669805286218058,0.1858937460072402,0.9994362592697144,0.939647138118744,0.1712821741093648,0.0106833432510029
M5,1.0,2024,0,-0.7772489044897805,0.6265413761138916,0.022777156730664397,0.24351322102587308,0.9995426535606384,0.9453765153884888,0.1223438960878411,0.0120961558423005
M5,1.0,2024,1,-0.47477790454380353,0.6086729764938354,0.017650625930494036,0.18613019225138416,0.9976021647453308,0.9492968320846558,0.1601656502571131,0.0074055113800568
M5,1.0,2024,2,-0.49571241075379274,0.7222847938537598,0.01675928715247019,0.18061602460870954,0.9980276823043824,0.9351435899734496,0.2274466640647006,0.0694897483335807
M5,1.0,2024,3,-0.5330533877751287,0.6092702150344849,0.017380845573253832,0.18479012224499575,0.9974402785301208,0.9141692519187928,0.0851222661658539,0.1252567098708823
M5,1.0,2024,4,-0.4773816396268101,0.7134590744972229,0.016949068685349233,0.18074329382719337,0.9991893768310548,0.9636743664741516,0.1743799593969015,0.0474065049784258
M5,1.0,2025,0,-0.2199319801094991,0.4321895837783813,0.015385750708688245,0.17225722356793016,0.9997615814208984,0.9656213521957396,0.1247245575359556,1.819794153328985
M5,1.0,2025,1,-0.11402917954137824,0.8445000052452087,0.01644067945110733,0.184071425481793,1.0008544921875,0.9370059370994568,0.1789837584656197,0.7209540838375688
M5,1.0,2025,2,-0.20340767314933633,0.7038758993148804,0.015853279174616694,0.17648913303875638,0.9986318945884703,0.9871017932891846,0.1897813295945525,0.7530097896233201
M5,1.0,2025,3,-0.217099253526132,0.3247576355934143,0.01567491269488927,0.17186460218803237,1.0004128217697144,0.955692708492279,0.0919326833536615,1.8379203244112432
M5,1.0,2025,4,-0.21755250115613922,0.2164512276649475,0.0164175876362862,0.180865156183454,1.0028681755065918,0.9475309252738952,0.1529124751104973,2.027617930434644
M5,1.0,2026,0,-0.17676293433626425,0.2755389213562011,0.01894967240630324,0.2241052890758092,0.9984981417655944,0.9156347513198853,0.1242454435123363,0.1482939829002134
M5,1.0,2026,1,-0.010695969835050672,0.0,0.01890140389097104,0.23894192697242334,0.9978999495506288,0.8082011938095093,0.160540632714401,0.1130226862151175
M5,1.0,2026,2,-0.7067425242883789,0.1076879501342773,0.01995886412180579,0.226031171808454,0.9996617436408995,0.9286884069442748,0.1952660464885411,0.2215389540651813
M5,1.0,2026,3,-0.06076813140151042,0.1993616819381714,0.01896104591908007,0.22063907447827938,0.998348593711853,0.9062487483024596,0.086093038546096,0.1108968700864352
M5,1.0,2026,4,-1.3265195416835545,0.3150515556335449,0.019621088052810903,0.21698861065268313,0.999315857887268,0.925853669643402,0.168756317194493,0.3349524212535471
M5,3.0,2021,0,-0.6445294070284452,-0.7956722974777222,0.0158255910362862,0.17278855175947616,0.9973748326301576,0.9228073358535768,0.1207067259965697,0.0024456048995489
M5,3.0,2021,1,-0.7010887630753461,-5.248601913452148,0.01607223597291312,0.17685243258890546,0.999714195728302,0.9569408893585204,0.1919799359093303,0.0044598627609957
M5,3.0,2021,2,-0.6783642922186973,-0.3848359584808349,0.016211167910902897,0.17272699671262776,0.9978408813476562,0.9607713222503662,0.231604194297688,0.0021438894764287
M5,3.0,2021,3,-0.7683039845762302,-2.400592088699341,0.01629157087734242,0.1800010980089438,1.00034761428833,0.898955225944519,0.0868590621103067,0.0056078111083479
M5,3.0,2021,4,-0.692859413473529,-3.83760929107666,0.015831842059454856,0.17393896567557496,0.9990931749343872,0.8838509321212769,0.1758246287572547,0.0043049273808719
M5,3.0,2022,0,0.05180794284940781,0.9480514526367188,0.016821967032367973,0.17833432875053237,1.001331448554993,0.9541767835617064,0.1171320199937326,0.1461726825218647
M5,3.0,2022,1,-0.2136328036577982,0.4494315385818481,0.015852336779045993,0.17515384602587308,0.9999120831489564,0.912116765975952,0.1750492941664561,0.0065387558133807
M5,3.0,2022,2,-0.2621107283199057,0.6626254320144653,0.01623045462197615,0.1776355957863075,1.0006428956985474,0.994781494140625,0.1928176246001385,0.03298187936889
M5,3.0,2022,3,-0.22064588890368123,0.7030943632125854,0.015664103088245316,0.16894323293760646,1.0000709295272827,0.940256893634796,0.0881165943392261,0.0489818162750452
M5,3.0,2022,4,-0.18532404745254646,0.8609627485275269,0.016085069714991483,0.17587774169505963,0.999104380607605,0.9187389612197876,0.1548557956339209,0.2132000438868999
M5,3.0,2023,0,-0.4690311340903911,0.3797395229339599,0.0158355423241908,0.17540609694420783,1.0010162591934204,0.9341034889221193,0.1405810084725089,0.0111996480263769
M5,3.0,2023,1,-0.4934165561016414,0.1265032887458801,0.01626794539386712,0.17795751204482538,1.0014828443527222,0.934635043144226,0.177506766276565,0.0043320391632732
M5,3.0,2023,2,-0.68853755551668,0.5792043805122375,0.021333726204770018,0.24096908439363288,0.9990484118461608,0.9927770495414734,0.230579542225314,0.0271665119216777
M5,3.0,2023,3,-1.2757413244125586,0.3259571194648742,0.016470870603407153,0.18067737169931858,0.9976252317428588,0.9845293164253236,0.0977453370687726,0.013207509618951
M5,3.0,2023,4,-0.4279653341644261,0.3681506514549255,0.016898555468313457,0.18726584127448892,0.999415159225464,0.9620767831802368,0.1715965337025409,0.0075336228328524
M5,3.0,2024,0,-0.2670910985953154,0.7406028509140015,0.017853907134582625,0.20299731486903747,0.999594271183014,0.934707760810852,0.1238609444772009,0.0484259949298575
M5,3.0,2024,1,-0.40076881119096097,0.728014349937439,0.016599316591993186,0.17421471564895655,0.99764084815979,0.9811356663703918,0.1642679703654721,0.0114365896151866
M5,3.0,2024,2,-0.37736362086853337,0.7404285669326782,0.016729832753321978,0.17928863993292163,0.9978927969932556,0.9367420077323914,0.2277107268564577,0.0649970965459942
M5,3.0,2024,3,-0.3543946862830011,0.7419956922531128,0.016612224624701875,0.180944179554408,0.99730384349823,0.9361582398414612,0.0854771720732969,0.0334527494269423
M5,3.0,2024,4,-0.44859547732838984,0.6828761100769043,0.016905582405792163,0.1814399472290247,0.9990217089653016,0.9844125509262084,0.1744930264467257,0.0294937899452634
M5,3.0,2025,0,-0.13254298119975516,0.3487776517868042,0.015384306947189095,0.16835138948040887,1.000051975250244,0.9738946557044984,0.1262976869911654,2.003628460690379
M5,3.0,2025,1,-0.052016436038269095,0.4442242980003357,0.01671089774684838,0.1821977397652257,1.0003023147583008,0.9363284707069396,0.1795033353264443,0.7617211742326617
M5,3.0,2025,2,-0.12188066199447269,0.3892002701759338,0.015838156217206134,0.17381107258837308,0.9994248151779176,0.988982617855072,0.1956501766107976,1.777540662325919
M5,3.0,2025,3,-0.055142980621051954,0.8446518778800964,0.015706177264224873,0.1694963965342845,1.0007814168930054,0.9506083726882936,0.0927628115750849,1.217084583826363
M5,3.0,2025,4,-0.16794781790478266,0.2593796253204345,0.015852730140545144,0.17496003081079642,1.002998948097229,0.96572744846344,0.1644919120153645,3.250841189175844
M5,3.0,2026,0,-1.061298699049974,0.280384361743927,0.01998450387819421,0.22560756494889267,0.9988757371902466,0.943349301815033,0.1217584595797234,0.2033470555907115
M5,3.0,2026,1,-1.5008593865716275,0.3814131021499634,0.019840744489778534,0.21564479743398637,0.9984993934631348,1.0007117986679075,0.1788157644768944,0.5695617916062474
M5,3.0,2026,2,-0.2815991504025825,0.119799792766571,0.019373598586882455,0.22556950895709113,0.9997189044952391,0.9299508929252625,0.2067916370579041,0.2784271311247721
M5,3.0,2026,3,-0.08562922904194925,0.2480865716934204,0.018848065104770016,0.2190762833395443,0.9985565543174744,0.9135902523994446,0.0861782101492281,0.2491881634341552
M5,3.0,2026,4,-0.01237744732650419,0.3973298668861389,0.01879350704173765,0.21637035675308774,0.9994024634361268,0.920607328414917,0.1753998882486485,0.1402287043747492
M5,7.0,2021,0,-0.5161280018710602,-1.1276471614837646,0.0157240278516184,0.17185337255110733,0.9974885582923888,0.9279255867004396,0.1239209018349356,0.0358142231125384
M5,7.0,2021,1,-0.6363782854258913,-2.612920045852661,0.015684583922146507,0.17037085252076234,0.9998008012771606,0.9709448218345642,0.1903223693734617,0.0049033521208912
M5,7.0,2021,2,-0.4769312261113519,-0.0083937644958496,0.015799196730494038,0.16763664388575383,0.9976758360862732,0.9678139686584472,0.2311620238724572,0.0021403742903203
M5,7.0,2021,3,-0.7058662720392672,-1.3238284587860107,0.01657375170221465,0.1826681367786414,1.0005422830581665,0.893123984336853,0.0875648937944788,0.0259652438107877
M5,7.0,2021,4,-0.7314456051415439,-1.5494818687438965,0.01592998232827939,0.17648830121379896,0.998959183692932,0.8713653087615967,0.1755682203147444,0.0028024635284964
M5,7.0,2022,0,-0.2659292549047194,0.5256047248840332,0.015750392938500852,0.1745961073919293,1.0013060569763184,0.9454420804977416,0.1174191972131666,0.014413872238947
M5,7.0,2022,1,-0.24531059269198363,0.216543436050415,0.01567297735826235,0.173271426147253,0.9997687935829164,0.9429075121879578,0.1764600876558688,0.0104803767462726
M5,7.0,2022,2,-0.21006805293604705,0.7417570352554321,0.015703901561839862,0.17050685590129896,1.000379204750061,0.9876906871795654,0.1939722699244157,0.2809371845796704
M5,7.0,2022,3,-0.25395373540598853,0.7144207954406738,0.015765347866098806,0.16988111557708688,1.0002820491790771,0.9542371034622192,0.0872304696986248,0.0470678362762555
M5,7.0,2022,4,-0.26984793039156185,0.6815507411956787,0.0158975863649063,0.17330719462042163,0.9990686774253844,0.9138073325157166,0.1571369707889971,0.0718754105037078
M5,7.0,2023,0,-0.9188774051414438,0.3869465589523315,0.015634601518398638,0.1733631348488075,1.001137375831604,0.9816856384277344,0.140809184515092,0.0261737262480892
M5,7.0,2023,1,-0.5592279273769112,0.2968940138816833,0.016245104072913116,0.17778428449744463,1.001529574394226,0.9660586714744568,0.1764198932469298,0.0108018485188949
M5,7.0,2023,2,-0.4181868005448752,0.3138729929924011,0.015871368881260648,0.17343758318249575,0.9994723200798036,1.001888871192932,0.2310510460010846,0.0136938988580368
M5,7.0,2023,3,-1.187115971030734,0.0893792510032653,0.016330379600851787,0.18123199098967205,0.9978501200675964,1.0121667385101318,0.0970694740972248,0.0177726926340255
M5,7.0,2023,4,-0.5028551899188625,0.2949309349060058,0.015990902707325384,0.175834902709753,0.9994155764579772,0.9904707670211792,0.1715244581500883,0.01552359276684
M5,7.0,2024,0,-0.15393585494673434,0.726586103439331,0.01649732236269165,0.17986114345985946,0.999623715877533,0.9613451361656188,0.1282000343489926,0.0314597419928759
M5,7.0,2024,1,-0.0112712915345798,-0.0158866643905639,0.021271088504258944,0.24863913436967633,0.997700333595276,0.9149209856987,0.1710265431393054,0.005765378155047
M5,7.0,2024,2,-0.3879167565495233,0.7163286209106445,0.0163905305274276,0.17523848421528962,0.9976427555084229,0.9725231528282166,0.2268809295819664,0.3110048617236316
M5,7.0,2024,3,-0.17453608957628577,0.6649781465530396,0.015996227285860306,0.17315081152842846,0.9974307417869568,0.9412811994552612,0.0863210102324956,0.0426242260145954
M5,7.0,2024,4,-0.22245538082398994,0.6405318975448608,0.01640327821192504,0.17640303915566438,0.9991240501403807,1.0029692649841309,0.1744567659698077,0.2418143227696418
M5,7.0,2025,0,-0.0234585947641116,0.6892635226249695,0.015556096335264056,0.16939221045836883,1.0004477500915527,0.978169858455658,0.1339317687088623,1.042574473656714
M5,7.0,2025,1,0.030056256350301194,0.1769660711288452,0.01636323375519591,0.17865894844016184,0.9994617104530334,0.955013394355774,0.1876247668988071,2.873014586046338
M5,7.0,2025,2,-0.03628447088309813,0.8423946499824524,0.016287176527938672,0.18010611590981687,1.0006886720657349,1.0177583694458008,0.2364171274239197,1.0415860582143068
M5,7.0,2025,3,0.021878749893714865,0.8662844300270081,0.015523198296422486,0.1654443692104983,1.0017040967941284,0.9789860844612122,0.0957428713154513,1.006129858084023
M5,7.0,2025,4,-0.0024787649588446812,0.0,0.020640320873935265,0.2410291837468058,1.0032693147659302,0.8545109033584595,0.1757746129005681,0.3129908014088869
M5,7.0,2026,0,-1.2718565953448033,0.2853380441665649,0.019880263893526408,0.20920792795730409,0.9998329877853394,0.9769660234451294,0.1209502432902809,0.4049492855556309
M5,7.0,2026,1,-1.309945640104999,0.2825477719306946,0.019835954517887566,0.2111298595214012,0.9992331266403198,1.022207498550415,0.1816635987488553,0.4368411912582814
M5,7.0,2026,2,-0.4695253662600022,0.1066877245903015,0.019649031178875637,0.2176355625133092,0.9994913339614868,0.933351755142212,0.2401476916857063,0.2070948653272353
M5,7.0,2026,3,-0.4622507529932961,0.1652381420135498,0.019669709472742762,0.21430597516503408,0.9987515807151794,0.9511063694953918,0.0899961502873338,0.2862664128188044
M5,7.0,2026,4,-0.32152205837646175,0.3724039793014526,0.019383515729982963,0.20967603745208688,0.9996131658554076,0.9371761679649352,0.1808936010056641,0.1695289658382535
M6,1.0,2021,0,-0.4198947296028852,-0.1221719980239868,0.01575505383168654,0.17430039361956984,1.00019109249115,0.9216215014457704,0.1706054551978013,0.0046733565250178
M6,1.0,2021,1,-0.47780963976500995,-0.1017190217971801,0.015481892216183984,0.16381586390012776,1.001083493232727,1.006622076034546,0.1102199211563856,0.0043613493544398
M6,1.0,2021,2,-0.4300222906587071,0.4806932210922241,0.015344872644463372,0.1685004941040247,0.99902081489563,0.9695864319801332,0.1319685211747128,0.0061840322305215
M6,1.0,2021,3,-0.628268292246726,-0.2855116128921509,0.015252591453833047,0.16832913816279813,0.9984170198440552,0.9066359400749208,0.1586693479330279,0.0044297570930211
M6,1.0,2021,4,-0.5776677656620487,-0.8841819763183594,0.015439875039011928,0.1698946327326448,1.0010857582092283,0.95927757024765,0.1626681744601228,0.0176186132302973
M6,1.0,2022,0,0.3241583807504969,0.800269365310669,0.017070650021124362,0.18350183334220613,0.9988108277320862,0.8471445441246033,0.1561643282511795,0.0524352852371521
M6,1.0,2022,1,0.6481568302572078,0.959854245185852,0.018129891871379897,0.21680685689948892,1.0001295804977417,0.89480060338974,0.110020687458018,0.0117752081132493
M6,1.0,2022,2,0.6006680926025625,0.9536752700805664,0.018299853220954003,0.20619006701181858,1.002179503440857,0.9566025137901306,0.1379217890389554,0.0186703640501946
M6,1.0,2022,3,0.4879436683817251,0.9653480052947998,0.017831010633560476,0.1998848338346465,0.9994789361953736,0.8666968941688538,0.1568743555362743,0.0387243086588569
M6,1.0,2022,4,0.5187538634776256,0.9626836776733398,0.01766642805434412,0.19874086656196763,1.0013856887817385,0.926586925983429,0.1675068236982042,0.0396364101325161
M6,1.0,2023,0,-0.42740082497084975,0.6233536005020142,0.018351731776490632,0.20259949458315588,1.0001819133758545,0.8714799284934998,0.1674716885572706,0.0466898398008197
M6,1.0,2023,1,-0.1233026382261078,0.6327271461486816,0.01654204242964225,0.18406872205068142,1.000145435333252,0.9285322427749634,0.108628153342579,0.0265776467276737
M6,1.0,2023,2,-0.420344640895902,0.3844115734100342,0.017134972175298125,0.189295078258092,0.9972015023231506,0.9276151061058044,0.1466867016351898,0.0054857716895639
M6,1.0,2023,3,-0.12674141498806124,0.6467087268829346,0.01701291366916525,0.18908795384369675,1.0017558336257937,0.9047472476959229,0.1583278295765922,0.0252497557085007
M6,1.0,2023,4,-0.456901262322317,0.6437282562255859,0.017768558913798978,0.19755343643526405,0.9985661506652832,0.9086750745773317,0.1877449444000376,0.0535977941472083
M6,1.0,2024,0,-0.1800593494150464,0.800182580947876,0.016680468365417377,0.1812633923818143,1.0011295080184937,0.967001736164093,0.1691621512036363,0.0307897592429071
M6,1.0,2024,1,-0.10928952369007584,0.7865016460418701,0.016344298588926744,0.1773440411387351,1.0011481046676636,0.9339759945869446,0.1098886016043252,0.0573728376766666
M6,1.0,2024,2,-0.05401229025761151,0.7650793790817261,0.015552370454855195,0.16558037259103492,1.0001426935195925,0.981258511543274,0.1702995157793339,0.0984942124923691
M6,1.0,2024,3,-0.2667543331646635,0.8042098879814148,0.017103664237989778,0.18525739991482112,0.9997792840003968,0.8978637456893921,0.1636972133346717,0.3151212288066745
M6,1.0,2024,4,-0.14189336592334703,0.791228175163269,0.016516832142930152,0.17892284490790034,0.998834788799286,0.9442717432975768,0.1908276026297244,0.1309576940257102
M6,1.0,2025,0,-0.12983476658696008,0.3477048873901367,0.016503175172402046,0.18345400340715504,1.0005570650100708,0.9127311706542968,0.1664858181902673,2.501514653675258
M6,1.0,2025,1,-0.05739539008733564,0.6335623264312744,0.01601270747546848,0.1739229530451448,0.998090386390686,0.980146825313568,0.1140974468871718,1.2218940081074834
M6,1.0,2025,2,-0.06194026029495811,0.840085506439209,0.01640219844173765,0.18038124201448041,0.9999834895133972,0.9297144412994384,0.1388069708045805,1.209904565475881
M6,1.0,2025,3,-0.16320680130076368,0.6009429097175598,0.01651173786115843,0.18479573706345825,0.9992034435272216,0.9509841203689576,0.1561063522822223,1.3090713494457304
M6,1.0,2025,4,-0.09273057424636269,0.1227906942367553,0.016796096453492334,0.18473355814789183,1.0017894506454468,0.9512578845024108,0.1960682185454061,1.4762243556324393
M6,1.0,2026,0,-0.5477855250213987,0.3223503828048706,0.019843984580919932,0.23566370481526833,0.999135673046112,0.8616294860839844,0.1655272151838289,0.1282164333970286
M6,1.0,2026,1,-0.013465528086056295,0.4634729027748108,0.01804036630681431,0.20235951308294292,0.9997901320457458,0.938018262386322,0.1136096939808339,0.7997878892347217
M6,1.0,2026,2,0.012665434834091993,0.8035235404968262,0.01890991759028961,0.2196373492733177,1.0007818937301636,0.8863435983657837,0.1365408097917679,0.0813407208188436
M6,1.0,2026,3,-0.06109599665035787,0.2079726457595825,0.01893768634156729,0.21679126018153747,1.000464916229248,0.9663861989974976,0.1593337281810818,0.2021852171164937
M6,1.0,2026,4,-0.18900964907933743,0.3535720109939575,0.019244044974446338,0.2237110040459966,0.9992347359657288,0.9521411657333374,0.196770236158045,0.2016014158725738
M6,3.0,2021,0,-0.4735314005278241,0.1255553364753723,0.015512668693185691,0.1698235116987862,1.000269055366516,0.9526638388633728,0.1747092469049675,0.0191061911755241
M6,3.0,2021,1,-0.2424515277604228,0.3544492721557617,0.015170929930664396,0.16235767474978705,1.0010323524475098,1.007015824317932,0.1097236362802505,0.0027462711914267
M6,3.0,2021,2,-0.4489762064139319,0.5465551614761353,0.015519916416695057,0.1654917832330707,0.999194324016571,0.9643157720565796,0.1361726689938223,0.0025888820055115
M6,3.0,2021,3,-0.5470568920522166,-0.2663561105728149,0.015217650788926746,0.16827007859082196,0.9985088109970092,0.9094117879867554,0.1588066841432009,0.0052969317766837
M6,3.0,2021,4,-0.6218027180057571,-0.5344878435134888,0.015252851280408859,0.16875752801586458,1.0013848543167114,0.972138285636902,0.162803148603416,0.0033189748719451
M6,3.0,2022,0,0.5077295786680517,0.959761083126068,0.017872838404429305,0.1983110210152257,0.9986083507537842,0.8692569732666016,0.1565406526951847,0.0422567492933012
M6,3.0,2022,1,0.6233953834595428,0.9647987484931946,0.018245956254855197,0.20700920663862862,1.0001591444015503,0.9022096991539,0.1097166455683691,0.0399333356181159
M6,3.0,2022,2,0.504410054046007,0.9620261788368224,0.017198544101362862,0.1840258830653748,1.0022624731063845,0.9608386754989624,0.1401407547891722,0.1109266625717282
M6,3.0,2022,3,0.30447827997971233,0.8080623149871826,0.015954310298977852,0.17290563112223167,0.999538004398346,0.8718327879905701,0.1566104300472943,0.0820381754310801
M6,3.0,2022,4,0.5865960033829412,0.9625889658927916,0.018219438719931855,0.1995695721757879,1.001329779624939,0.9355978965759276,0.1692700997809879,0.0225306098582223
M6,3.0,2023,0,-0.12370664297620523,0.6172149777412415,0.01661147946132879,0.18004726429408008,1.0003111362457275,0.879690945148468,0.1701228608089877,0.0253133609658107
M6,3.0,2023,1,-0.5673757022852792,0.5818547606468201,0.01717479436081772,0.18677880776192504,1.000299334526062,0.9679524302482604,0.1081303145074343,0.0245122038759291
