time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/value_loss,train/clip_range,train/clip_fraction,train/loss,train/explained_variance,train/policy_gradient_loss,train/std,train/learning_rate,train/entropy_loss,train/approx_kl,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
32,84,1309,118272,0.0055009760180837475,0.2,0.241943359375,-0.039691261947155,-4.5299530029296875e-06,-0.026631851185811684,0.9494966268539429,0.0004092704424510632,-42.16084659099579,0.020918645,3680,-2.891592968085107,1257.0
33,85,1308,118784,0.28724985755980015,0.2,0.1986083984375,0.07861930131912231,3.4570693969726562e-06,-0.02464955471805297,0.9488162398338318,0.0004092704424510632,-42.206417083740234,0.018230936,3696,-2.891592968085107,1257.0
33,86,1308,119296,0.0038701220764778554,0.2,0.22509765625,-0.04238348454236984,-0.00013327598571777344,-0.028721135764499195,0.9504879117012024,0.0004092704424510632,-42.198068261146545,0.019543508,3712,-2.891592968085107,1257.0
34,87,1308,119808,0.0027719925055862404,0.2,0.18212890625,-0.022836534306406975,6.103515625e-05,-0.019887718473910354,0.9511011242866516,0.0004092704424510632,-42.24916112422943,0.013649141,3728,-2.8916645473684213,1257.0
34,88,1308,120320,0.2875490915030241,0.2,0.1976318359375,0.09703381359577179,7.450580596923828e-06,-0.018851193715818226,0.9522016048431396,0.0004092704424510632,-42.26382851600647,0.018157218,3744,-2.8916645473684213,1257.0
34,89,1308,120832,0.006404337553249206,0.2,0.239013671875,-0.040558282285928726,0.0001252889633178711,-0.026117862114915624,0.9530582427978516,0.0004092704424510632,-42.305811405181885,0.020162275,3760,-2.8897595833333334,1257.0
35,90,1308,121344,0.28384618926793337,0.2,0.24169921875,0.07465498894453049,8.58306884765625e-06,-0.022382163428119384,0.9522400498390198,0.0004092704424510632,-42.311978697776794,0.022529256,3776,-2.8897595833333334,1257.0
35,91,1308,121856,0.005273193426546641,0.2,0.224853515625,-0.042014263570308685,-0.00010478496551513672,-0.025387922301888466,0.9519395232200623,0.0004092704424510632,-42.28754186630249,0.0154262455,3792,-2.8897595833333334,1257.0
36,92,1308,122368,0.0020640563852794003,0.2,0.19384765625,-0.03218572959303856,-4.565715789794922e-05,-0.019439151627011597,0.953244149684906,0.0004092704424510632,-42.30238091945648,0.011805235,3808,-2.887609103092784,1257.0
36,93,1308,122880,0.29171544732525945,0.2,0.2867431640625,0.10326296091079712,5.543231964111328e-06,-0.027827342884847894,0.9530186653137207,0.0004092704424510632,-42.329084634780884,0.020760536,3824,-2.887609103092784,1257.0
36,94,1308,123392,0.005264545703539625,0.2,0.2840576171875,-0.0494421161711216,9.196996688842773e-05,-0.03309739702672232,0.9516617655754089,0.0004092704424510632,-42.29340612888336,0.022111852,3840,-2.8858444387755107,1257.0
37,95,1308,123904,0.29133931221440434,0.2,0.274658203125,0.11150026321411133,8.58306884765625e-06,-0.02736307098530233,0.9509847164154053,0.0004092704424510632,-42.25092959403992,0.028727077,3856,-2.8858444387755107,1257.0
37,96,1308,124416,0.004969882647856139,0.2,0.2567138671875,-0.04390133544802666,-0.010022759437561035,-0.028353943402180448,0.9506215453147888,0.0004092704424510632,-42.23197960853577,0.019836517,3872,-2.8858444387755107,1257.0
37,97,1308,124928,0.0019378480828891043,0.2,0.21142578125,-0.02788810431957245,-1.1920928955078125e-05,-0.021797718451125547,0.9519879221916199,0.0004092704424510632,-42.23931300640106,0.016201105,3888,-2.8846294242424246,1257.0
38,98,1308,125440,0.22632037056609988,0.2,0.35302734375,0.08217573910951614,1.8477439880371094e-06,-0.03002514658146538,0.9512967467308044,0.0004092704424510632,-42.266600608825684,0.055954553,3904,-2.8846294242424246,1257.0
38,99,1307,125952,0.005619432253297418,0.2,0.2479248046875,-0.027997266501188278,1.2755393981933594e-05,-0.023201683477964252,0.9514472484588623,0.0004092704424510632,-42.246951937675476,0.017599523,3920,-2.8829255600000003,1257.0
39,100,1307,126464,0.31171631487086415,0.2,0.244873046875,0.13038665056228638,2.086162567138672e-06,-0.02676478801004123,0.9518032670021057,0.0004092704424510632,-42.26114296913147,0.019715562,3936,-2.8829255600000003,1257.0
39,101,1307,126976,0.004396548480144702,0.2,0.21728515625,-0.03710838779807091,-6.318092346191406e-06,-0.021621684485580772,0.9502900242805481,0.0004092704424510632,-42.244516134262085,0.016114935,3952,-2.8742553500000003,1257.0
39,102,1307,127488,0.27965643955394626,0.2,0.2000732421875,0.0935855507850647,2.384185791015625e-07,-0.02298530883854255,0.9513189196586609,0.0004092704424510632,-42.22303581237793,0.015327105,3968,-2.8742553500000003,1257.0
40,103,1307,128000,0.005150131903064903,0.2,0.2381591796875,-0.02619052119553089,-3.3020973205566406e-05,-0.019024506502319127,0.9521535038948059,0.0004092704424510632,-42.267294049263,0.02374408,3984,-2.8742553500000003,1257.0
40,104,1307,128512,0.0042983336825273,0.2,0.2259521484375,-0.025929605588316917,1.7523765563964844e-05,-0.021916389698162675,0.9505835771560669,0.0004092704424510632,-42.262330532073975,0.018808465,4000,-2.8682744600000003,1257.0
